original_name,frequency,normalized_name
"KINGSBURY CAPITAL PARTNERS, L.P. III",12,KINGSBURY CAPITAL PARTNERS LP III
"KINGSBURY CAPITAL PARTNERS, L.P. IV",12,KINGSBURY CAPITAL PARTNERS LP IV
KREOS CAPITAL II LIMITED,12,KREOS CAPITAL II LTD
LAKE VIEW AG,12,LAKE VIEW AG
"LANDREX TECHNOLOGIES CO., LTD.",12,LANDREX TECHNOLOGIES CO LTD
"LENHARD, JOSE",12,LENHARD JOSE
"LFRP INVESTORS, L.P., A DELAWARE LIMITED PARTNERSHIP",12,LFRP INVESTORS LP A DELAWARE LTD PARTNERSHIP
LSP III OMNI INVESTMENT COOPERATIEF U.A.,12,LSP III OMNI INVESTMENT COOPERATIEF U A
"MARRA, JANICE",12,MARRA JANICE
"MASSMUTUAL PARTICIPATION INVESTORS, A MASSACHUSETTS BUSINESS TRUST",12,MASSMUTUAL PARTICIPATION INVESTORS A MASSACHUSETTS BUSINESS TRUST
"MERCK GLOBAL HEALTH INNOVATION FUND, LLC",12,MERCK GLOBAL HEALTH INNOVATION FUND LLC
"MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC.",12,MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
MERRILL LYNCH CAPITAL CANADA INC.,12,MERRILL LYNCH CAPITAL CANADA INC
"METAVATION, LLC",12,METAVATION LLC
MICROSOFT CAPITAL CORPORATION,12,MICROSOFT CAPITAL CORP
MPM ASSET MANAGEMENT INVESTORS 2002 BVIII LLC,12,MPM ASSET MANAGEMENT INVESTORS 2002 BVIII LLC
MPM BIOVENTURES III GMBH & CO. BETEILIGUNGS KG,12,MPM BIOVENTURES III GMBH & CO BETEILIGUNGS KG
"MPM BIOVENTURES III PARALLEL FUND, L.P.",12,MPM BIOVENTURES III PARALLEL FUND LP
"MPM BIOVENTURES III, L.P.",12,MPM BIOVENTURES III LP
"MPM BIOVENTURES III-QP, L.P.",12,MPM BIOVENTURES III-QP LP
MTI TECHNOLOGY CORPORATION,12,MTI TECHNOLOGY CORP
"MULTIPLIER CAPITAL, LP",12,MULTIPLIER CAPITAL LP
"NATIONSBANK OF GEORGIA, N.A., AS AGENT",12,NATIONSBANK OF GEORGIA NA
"NATIONSBANK, N.A. (SOUTH)",12,NATIONSBANK NA SOUTH
"NOMURA CORPORATE FUNDING AMERICAS, LLC, AS COLLATERAL AGENT",12,NOMURA CORPORATE FUNDING AMERICAS LLC
NORSTAR BANK OF UPSTATE NY,12,NORSTAR BANK OF UPSTATE NY
OLD NATIONAL BANK,12,OLD NATIONAL BANK
"ONE EQUITY PARTNERS III, L.P., AS COLLATERAL AGENT",12,ONE EQUITY PARTNERS III LP
"OROS, DAVID",12,OROS DAVID
"OROS, MARIA",12,OROS MARIA
"OROS, MARLA",12,OROS MARLA
"PACIFIC VENTURE GROUP II, L.P.",12,PACIFIC VENTURE GROUP II LP
"PEQUOT PRIVATE EQUITY FUND II, L.P.",12,PEQUOT PRIVATE EQUITY FUND II LP
"PLASE HT, LLC",12,PLASE HT LLC
PLENUS II (D.C.M),12,PLENUS II D C M
"PLENUS II, L.P.",12,PLENUS II LP
"PNC EQUITY PARTNERS, L.P.",12,PNC EQUITY PARTNERS LP
PROSPECT CAPITAL CORPORATION,12,PROSPECT CAPITAL CORP
"PVG ASSOCIATES II, L.P.",12,PVG ASSOCIATES II LP
"REILY, WM. B. III",12,REILY WM B III
"RIEDMAN, JAMES R.",12,RIEDMAN JAMES R
"SANNE AGENSYND, S.L.U.",12,SANNE AGENSYND S L U
"SANTANDER BANK, N.A.",12,SANTANDER BANK NA
"SCI TECHNOLOGY, INC.",12,SCI TECHNOLOGY INC
SCOPIA HOLDINGS LLC,12,SCOPIA HOLDINGS LLC
SEIKO EPSON CORPORATION,12,SEIKO EPSON CORP
"SHAWMUT BANK, N.A.",12,SHAWMUT BANK NA
"SIEVERS, GEORGE R. (INDIVIDUAL TRUSTEE)",12,SIEVERS GEORGE R INDIVIDUAL TRUSTEE
"SK TELECOM USA HOLDINGS, INC.",12,SK TELECOM USA HOLDINGS INC
SMITH & NEPHEW WOUND MANGEMENT (LA JOLLA),12,SMITH & NEPHEW WOUND MANGEMENT LA JOLLA
"SMITH & NEPHEW, INC.",12,SMITH & NEPHEW INC
"SPEAKER ACQUISITION SUB, A CAYMAN ISLAND CORPORATION",12,SPEAKER ACQUISITION SUB A CAYMAN ISLAND CORP
"SPECTRAN COMMUNICATION FIBER TECHNOLOGIES, INC.",12,SPECTRAN COMMUNICATION FIBER TECHNOLOGIES INC
SPECTRAN CORPORATION,12,SPECTRAN CORP
SPECTRAN SPECIALTY OPTICS COMPANY,12,SPECTRAN SPECIALTY OPTICS CO
"SPI DALLAS INVESTMENTS, LP",12,SPI DALLAS INVESTMENTS LP
STANCHART BUSINESS CREDIT,12,STANCHART BUSINESS CREDIT
"TANNENBAUM, STEVEN",12,TANNENBAUM STEVEN
"TC LENDING, LLC, AS A COLLATERAL AGENT",12,TC LENDING LLC AS A COLLATERAL AGENT
THE ROYAL BANK OF SCOTLAND PLC,12,ROYAL BANK OF SCOTLAND PLC
"TOUCAN CAPITAL FUND II, L.P.",12,TOUCAN CAPITAL FUND II LP
U.S. BANK NATIONAL ASSOCIATION (COLLATERAL AGENT),12,US BANK NA COLLATERAL AGENT
"U.S. BANK TRUST NATIONAL ASSOCIATION, AS COLLATERAL AGENT",12,US BANK TRUST NA
"UMB BANK, N.A.",12,UMB BANK NA
"UPS CAPITAL CORPORATION, AS AGENT",12,UPS CAPITAL CORP
VALUEGATE ASTRO SPV1,12,VALUEGATE ASTRO SPV1
"WALLACE, GEORGE",12,WALLACE GEORGE
"WELLS FARGO BANK, AS AGENT",12,WELLS FARGO BANK
"WETZLER, GERALD M.",12,WETZLER GERALD M
"WIRELESS FACILITIES, INC.",12,WIRELESS FACILITIES INC
"WTI FUND X, INC.",12,WTI FUND X INC
ABS VENTURES VIII L.P,11,ABS VENTURES VIII LP
ALPHA CAPITAL AG,11,ALPHA CAPITAL AG
"AMERICAN CAPITAL FINANCIAL SERVICES, INC., AS SUCCESSOR ADMINISTRATIVE AGENT",11,AMERICAN CAPITAL FINANCIAL SERVICES INC
"APPLIED VENTURES, LLC",11,APPLIED VENTURES LLC
"BAIWIN FINANCING, LLC",11,BAIWIN FINANCING LLC
BANK OF AMERICA AS AGENT,11,BANK OF AMERICA
"BANK OF AMERICA, N.A., A NATIONAL BANKING ASSOCIATION AS ADMINISTRATIVE AGENT",11,BANK OF AMERICA NA A NATIONAL BANKING ASSOCIATIONAS ADMINISTRATIVE AGENT
"BANK OF AMERICA, N.A..",11,BANK OF AMERICA NA
"BANK OF NEW YORK COMMERCIAL, THE",11,BANK OF NEW YORK COMMERCIAL
"BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS *COLLATERAL TRUSTEE, THE",11,BANK OF NEW YORK MELLON TRUST CO NA
"BANK ONE, DAYTON, NATIONAL ASSOCIATION",11,BANK ONE DAYTON NA
"BANK ONE, INDIANA, N.A.",11,BANK ONE INDIANA NA
BANKERS TRUST COMPANY (AS COLLATERAL AGENT),11,BANKERS TRUST CO
BANKERS TRUST COMPANY A NY BANKING CORPORATION,11,BANKERS TRUST CO A NY BANKING CORP
"BANQUE PARIBAS,AS COLLATERAL AGENT",11,BANQUE PARIBAS
"BFG INVESTMENT HOLDINGS, LLC",11,BFG INVESTMENT HOLDINGS LLC
BIRMINGHAM ASSOCIATES LTD.,11,BIRMINGHAM ASSOCIATES LTD
"BLACK HORSE CAPITAL, LP",11,BLACK HORSE CAPITAL LP
BLUE COIL COLLATERAL LLC,11,BLUE COIL COLLATERAL LLC
BT COMMERCIAL CORPORATION A CORP. OF DELAWARE,11,BT COMMERCIAL CORPORATIONA CORP OF DELAWARE
"BT COMMERICAL CORPORATION, AS AGENT",11,BT COMMERICAL CORP
CALIFORNIA FEDERAL BANK,11,CALIFORNIA FEDERAL BANK
CHASE MANHATTAN BANK (ADMINISTRATIVE AGENT),11,CHASE MANHATTAN BANK ADMINISTRATIVE AGENT
"CHEMICAL BANK, A NEW YORK BANKING CORP., AS AGENT",11,CHEMICAL BANK A NEW YORK BANKING CORP
"COLLABORATIVE GROUP, LTD., THE",11,COLLABORATIVE GROUP LTD
COMERICA BANK-TEXAS,11,COMERICA BANK-TEXAS
"CORN PRODUCTS DEVELOPMENT, INC. (INCORPORATED IN DE)",11,CORN PRODUCTS DEVELOPMENT INC INC IN DE
"CREDIT SUISSE AG, NEW YORK BRANCH, AS COLLATERAL AGENT",11,CREDIT SUISSE AG NEW YORK BRANCH
DELTA CENTAURI LLC,11,DELTA CENTAURI LLC
DEUTSCHE BANK AG LONDON BRANCH,11,DEUTSCHE BANK AG LONDON BRANCH
"DEUTSCHE BANK AG NEW YORK BRANCH, AS REVOLVING COLLATERAL AGENT",11,DEUTSCHE BANK AG NEW YORK BRANCH AS REVOLVING COLLATERAL AGENT
DIAMOND STATE VENTURES III LP,11,DIAMOND STATE VENTURES III LP
DIGITAL PRODUCTS CORPORATION,11,DIGITAL PRODUCTS CORP
DRESDNER KLEINWORT WASSERSTEIN PARTNERSHIP 2001 LP1,11,DRESDNER KLEINWORT WASSERSTEIN PARTNERSHIP 2001 LP1
"ELECTRONIC RETAILING SYSTEMS INTERNATIONAL, INC., A CORPORATION OF DELAWARE",11,ELECTRONIC RETAILING SYSTEMS INTERNATIONAL INC A CORP OF DELAWARE
"FB COMMERCIAL FINANCE, INC.",11,FB COMMERCIAL FINANCE INC
FINISTERE-CHICAGO PARTNERS FUND I L.P.,11,FINISTERE-CHICAGO PARTNERS FUND I LP
FINISTERE-OCEANIA PARTNERS FUND I L.P.,11,FINISTERE-OCEANIA PARTNERS FUND I LP
"FIRST CAPITAL GROUP MANAGEMENT COMPANY, LLC",11,FIRST CAPITAL GROUP MANAGEMENT CO LLC
"FIRST CAPITAL GROUP OF TEXAS II, L.P.",11,FIRST CAPITAL GROUP OF TEXAS II LP
FIRST CITY TEXAS-DALLAS A TEXAS BANKING ASSOCIATION,11,FIRST CITY TEXAS-DALLAS A TEXAS BANKING ASSOCIATION
FOX CHASE BANK,11,FOX CHASE BANK
"FRS GROUP, LP",11,FRS GROUP LP
"GENERAL ELECTRIC CAPTIAL CORPORATION, AS AGENT",11,GENERAL ELECTRIC CAPTIAL CORP
"GENERAL ELECTRIC CREDIT CORPORATION, A CORP. OF N.Y.",11,GENERAL ELECTRIC CREDIT CORP A CORP OF N Y
"GOLDMAN SACHS CREDIT PARTNERS L.P., AS AGENT",11,GOLDMAN SACHS CREDIT PARTNERS LP
"GOLDMAN SACHS SPECIALTY LENDING GROUP, L.P. AS COLLATERAL AGENT",11,GOLDMAN SACHS SPECIALTY LENDING GROUP LP
H&F FINCO LLC,11,H & F FINCO LLC
"HARBERT VENTURE PARTNERS II, L.P.",11,HARBERT VENTURE PARTNERS II LP
"HIPPO VENTURES, L.L.C.",11,HIPPO VENTURES LLC
"HOWE FAMILY TRUST DATED MARCH 6, 1994 - HUBBARD HOWE TRUSTEE",11,HOWE FAMILY TRUST DATED MARCH 6 1994 - HUBBARD HOWE TRUSTEE
HSBC CORPORATE TRUSTEE COMPANY (UK) LIMITED,11,HSBC CORPORATE TRUSTEE CO UK LTD
"IMO INDUSTRIES, INC.",11,IMO INDUSTRIES INC
"INDEPENDENT BANKERS CAPITAL FUND III, L.P.",11,INDEPENDENT BANKERS CAPITAL FUND III LP
INTEREQUITY CAPITAL PARTNERS L.P.,11,INTEREQUITY CAPITAL PARTNERS LP
INTERNATIONALE NEDERLANDEN (U.S.) CAPITAL CORPORATION,11,INTERNATIONALE NEDERLANDEN US CAPITAL CORP
"INTERSOUTH PARTNERS VI, L.P.",11,INTERSOUTH PARTNERS VI LP
"JP MORGAN CHASE BANK, A NEW YORK BANKING CORPORATION, AS ADMINISTRATIVE",11,JP MORGAN CHASE BANK A NEW YORK BANKING CORP AS ADMINISTRATIVE
"JP MORGAN CHASE BANK, N.A., AS COLLATERAL AGENT",11,JP MORGAN CHASE BANK NA
JPMORGAN CHASE BANK SEOUL BRANCH,11,JP MORGAN CHASE BANK SEOUL BRANCH
"JPMORGAN CHASE BANK, N.A. (FORMERLY KNOWN AS THE CHASE MANHATTAN BANK), AS ADMINISTRATIVE AGENT",11,JP MORGAN CHASE BANK NA FORMERLY KNOWNAS THE CHASE MANHATTAN BANK
KBS INCORPORATED,11,KBS INC
KLA-TENCOR CORPORATION,11,KLA-TENCOR CORP
KONINKLIJKE PHILIPS ELECTRONICS N V,11,KONINKLIJKE PHILIPS ELECTRONICS NV
"KSP LITHION INVESTMENTS, LLC",11,KSP LITHION INVESTMENTS LLC
MANUFACTURES HANOVER TRUST COMPANY,11,MANUFACTURES HANOVER TRUST CO
"MARINE BANK, (A BANK AND TRUST COMPANY)",11,MARINE BANK A BANK & TRUST CO
"MASSEY BURCH VENTURE FUND II, L.P.",11,MASSEY BURCH VENTURE FUND II LP
"MASSMUTUAL CORPORATE VALUE PARTNERS, LTD., A CAYMAN ISLANDS LIMITED LIABILITY COMPANY",11,MASSMUTUAL CORPORATE VALUE PARTNERS LTD A CAYMAN ISLANDS LTD LIABILITY CO
MINNESOTA BANK & TRUST,11,MINNESOTA BANK & TRUST
"MITSUI & CO., LTD.",11,MITSUI & CO LTD
"MVC CAPITAL, INC., AS ADMINISTRATIVE AGENT",11,MVC CAPITAL INC
"NBSC, A DIVISION OF SYNOVUS BANK",11,NBSC A DIVISION OF SYNOVUS BANK
"NEUBERGER AND BERMAN (LENDER), 522 FIFTH AVENUE, NEW YORK NEW YORK 10036 A NEW YORK LIMITED PARTNERSHIP",11,NEUBERGER & BERMAN LENDER 522 FIFTH AVENUE NEW YORK NEW YORK 10036 A NEW YORK LTD PARTNERSHIP
"PARALLAX POWER COMPANIES, INC.",11,PARALLAX POWER CO INC
"PATHFINDER, LLC",11,PATHFINDER LLC
"PAUL ROYALTY FUND, L.P. AND PAUL ROYALTY FUND HOLDINGS II",11,PAUL ROYALTY FUND LP & PAUL ROYALTY FUND HOLDINGS II
PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,11,PHILIPS MEDICAL SYSTEMS NEDERLAND BV
"PNC BANK, NATIONAL ASSOCIATION (AS SUCCESSOR-BY-MERGER TO NATIONAL CITY BANK), AS COLLATERAL AGENT",11,PNC BANK NA AS SUCCESSOR-BY-MERGER TO NATIONAL CITY BANK
"READY, JOSEPH F.",11,READY JOSEPH F
REED ELSEVIER VENTURES 2002 PARTNERSHIP L.P.,11,REED ELSEVIER VENTURES 2002 PARTNERSHIP LP
REGALTRONIC LTD.,11,REGALTRONIC LTD
ROSENTHAL & ROSENTHAL,11,ROSENTHAL & ROSENTHAL
RPX CORPORATION,11,RPX CORP
"SILICON VALLEY BANK, AS AGENT",11,SILICON VALLEY BANK
SOLAIC SA,11,SOLAIC SA
STATE OF WISCONSIN INVESTMENT BOARD,11,STATE OF WISCONSIN INVESTMENT BOARD
SUCHARD SA LLC,11,SUCHARD SA LLC
"TALL OAKS ABLATRICS PARTNERS, LP",11,TALL OAKS ABLATRICS PARTNERS LP
TANDBERG TELECOM AS,11,TANDBERG TELECOM AS
THE ROYAL BANK OF SCOTLAND PLC AS AGENT FOR NATIONAL WESTMINSTER BANK PLC,11,ROYAL BANK OF SCOTLAND PLC FOR NATIONAL WESTMINSTER BANK PLC
THREE PEAKS CAPITAL S.A.R.L.,11,THREE PEAKS CAPITAL SA R L
TISBURY MASTER FUND LIMITED,11,TISBURY MASTER FUND LTD
TRAVELERS CASUALTY & SURETY CO.,11,TRAVELERS CASUALTY & SURETY CO
"U.S. BANK TRUST COMPANY, N.A., AS NOTES COLLATERAL AGENT",11,US BANK TRUST CO NA
"UBS AG, STAMFORD BRANCH, AS U.S. ADMINISTRATIVE AGENT",11,UBS AG STAMFORD BRANCH AS US ADMINISTRATIVE AGENT
US BANK NATIONAL ASSOCIATION,11,US BANK NA
"US BANK TRUST COMPANY, NATIONAL ASSOCIATION, AS NOTES COLLATERAL AGENT",11,US BANK TRUST CO NA
VALTEC CAPITAL CORPORATION,11,VALTEC CAPITAL CORP
"VANTAGEPOINT VENTURE PARTNERS III (Q), L.P.",11,VANTAGEPOINT VENTURE PARTNERS III Q LP
"VANTAGEPOINT VENTURE PARTNERS IV (Q), L.P.",11,VANTAGEPOINT VENTURE PARTNERS IV Q LP
"VICTORY PARK MANAGEMENT, LLC, AS ADMINISTRATIVE AGENT",11,VICTORY PARK MANAGEMENT LLC
"WAYZATA INVESTMENT PARTNERS LLC, AS AGENT",11,WAYZATA INVESTMENT PARTNERS LLC
"WELLS FARGO BANK, NATIONAL ASSOCIATION, AS SUCCESSOR AGENT",11,WELLS FARGO BANK NA
"WESTINGHOUSE CREDIT CORPORATION, A CORP. OF DE",11,WESTINGHOUSE CREDIT CORP A CORP OF DE
WESTPAC BANKING CORPORATION,11,WESTPAC BANKING CORP
"WILMINGTON TRUST COMPANY, AS SECOND LIEN AGENT",11,WILMINGTON TRUST CO AS SECOND LIENAGENT
"AC ACQUISITION I LLC, AS ADMINISTRATIVE AGENT",10,AC ACQUISITION I LLC
"ADAPTEC, INC.",10,ADAPTEC INC
AMSOUTH BANK OF ALABAMA,10,AMSOUTH BANK OF ALABAMA
"ANGELITA PENA, INDIVIDUAL TRUSTEE, C/O U.S. BANK TRUST NATIONAL ASSOCIATION",10,ANGELITA PENA INDIVIDUAL TRUSTEE C O US BANK TRUST NA
ANTARES CAPITAL CORPORATION AS COLLATERAL AGENT,10,ANTARES CAPITAL CORPORATIONAS COLLATERAL AGENT
API HOLDINGS I CORP. AS COLLATERAL AGENT,10,API HOLDINGS I CORP
"APPLIED EXTRUSION TECHNOLOGIES, INC.",10,APPLIED EXTRUSION TECHNOLOGIES INC
ATHYRIUM OPPORTUNITIES II ACQUISITION LP,10,ATHYRIUM OPPORTUNITIES II ACQUISITION LP
ATHYRIUM OPPORTUNITIES III ACQUSITION LP,10,ATHYRIUM OPPORTUNITIES III ACQUSITION LP
"BANK OF AMERICA NATIONAL ASSOCIATION, AS ADMINISTRATIVE AGENT",10,BANK OF AMERICA NA
BANK OF AMERICA NT&SA,10,BANK OF AMERICA NT & SA
"BANK OF AMERICA, N.A., A NATIONAL BANKING ASSOCIATION",10,BANK OF AMERICA NA A NATIONAL BANKING ASSOCIATION
"BANK OF THE NEW YORK, THE, AS ADMINISTRATIVE AGENT",10,BANK OF THE NEW YORK
BANK ONE NA,10,BANK ONE NA
BANKERS TRUST COMPANY A NY BANKING CORP. OF AGENT,10,BANKERS TRUST CO A NY BANKING CORP OF AGENT
BFSUS SPECIAL OPPORTUNITIES TRUST PLC,10,BFSUS SPECIAL OPPORTUNITIES TRUST PLC
"BLICKMAN 1991 REVOCABLE TRUST DATED 12/4/91, LAURENCE J.",10,BLICKMAN 1991 REVOCABLE TRUST DATED 12 4 91 LAURENCE J
"BLOOM, MARK AND MARY",10,BLOOM MARK & MARY
"BOWEN, GARY",10,BOWEN GARY
"BRANDANGER, DENNIS AND ELIZABETH",10,BRANDANGER DENNIS & ELIZABETH
BRANDCO CND 2020 LLC,10,BRANDCO CND 2020 LLC
BRANHAVEN LLC,10,BRANHAVEN LLC
"BURLINGTON INDUSTRIES, INC., 3330 WEST FRIENDLY AVENUE, GREENSBORO, NORTH CAROLINA 27410, A CORP. OF DE.",10,BURLINGTON INDUSTRIES INC 3330 WEST FRIENDLY AVENUE GREENSBORO NORTH CAROLINA 27410 A CORP OF DE
"CABOT SUPERMETALS, K.K.",10,CABOT SUPERMETALS K K
CAPITAL ROYALTY PARTNERS II - PARALLEL FUND,10,CAPITAL ROYALTY PARTNERS II - PARALLEL FUND
CAPITAL SOUTHWEST CORPORATION,10,CAPITAL SOUTHWEST CORP
"CAPITALSOUTH PARTNERS SBIC FUND III, L.P., AS AGENT",10,CAPITALSOUTH PARTNERS SBIC FUND III LP
CARL-ZEISS-STIFTUNG DOING BUSINESS AS CARL ZEISS,10,CARL-ZEISS-STIFTUNG DOING BUSINESS AS CARL ZEISS
CCF JUPITER L.P.,10,CCF JUPITER LP
CENTERBANK,10,CENTERBANK
"CHASE MANHATTAN BANK, AS COLLATERAL AGENT FOR SECURED PARTIES, THE",10,CHASE MANHATTAN BANK FOR SECURED PARTIES
"CHASE MANHATTAN BANK, N.A., THE A NATIONAL BANKING ASSOCIATION OF NY",10,CHASE MANHATTAN BANK NA THE A NATIONAL BANKING ASSOCIATION OF NY
"CHIU, KIT C.",10,CHIU KIT C
"CITICORP INDUSTRIAL CREDIT, INC., A CORP. OF DE",10,CITICORP INDUSTRIAL CREDIT INC A CORP OF DE
CITIZENS BANK,10,CITIZENS BANK
"CLEAN DIESEL TECHNOLOGIES, INC.",10,CLEAN DIESEL TECHNOLOGIES INC
"CLYDESDALE PARTNERS, LLC",10,CLYDESDALE PARTNERS LLC
"CN INVESTMENTS PARTNERS, LP",10,CN INVESTMENTS PARTNERS LP
"COMERICA BANK, A TEXAS BANKING ASSOCIATION AND AUTHORIZED FOREIGN BANK UNDER THE BANK ACT (CANADA)",10,COMERICA BANK A TEXAS BANKING ASSOCIATIONAND AUTHORIZED FOREIGN BANK UNDER THE BANK ACT CANADA
"CONTECH CASTINGS, LLC",10,CONTECH CASTINGS LLC
"CONTRARIAN FINANCIAL SERVICE COMPANY, LLC, AS ADMINISTRATIVE AGENT",10,CONTRARIAN FINANCIAL SERVICE CO LLC
"COOPERATIEVE CENTRALE RAIFFEISEN - BOERENLEENBANK B.A., ""RABOBANK NEDERLAND"", NEW YORK BRANCH, AS COLLATERAL AGENT",10,COOPERATIEVE CENTRALE RAIFFEISEN - BOERENLEENBANK B A RABOBANK NEDERLAND NEW YORK BRANCH
CREDITANSTALT-BANKVEREIN,10,CREDITANSTALT-BANKVEREIN
"DENT, DAVID",10,DENT DAVID
"DESMARAIS, JOHN M.",10,DESMARAIS JOHN M
"DEUTSCHE BANK AG NEW YORK BRANCH, AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",10,DEUTSCHE BANK AG NEW YORK BRANCH & COLLATERAL AGENT
"DEUTSCHE BANK AG NEW YORK BRANCH, AS COLLATERAL",10,DEUTSCHE BANK AG NEW YORK BRANCH AS COLLATERAL
"DEVINE, INC.",10,DEVINE INC
DIVERSIFIED DYNAMICS CORPORATION,10,DIVERSIFIED DYNAMICS CORP
"DNB NOR BANK ASA, AS SECURITY AGENT",10,DNB NOR BANK ASA AS SECURITY AGENT
EASTMAN KODAK,10,EASTMAN KODAK
"EBERHARDT, TODD",10,EBERHARDT TODD
ENTERRA CORPORATION,10,ENTERRA CORP
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",10,FIFTH THIRD BANK NA
"FINKLER, STEVEN",10,FINKLER STEVEN
FIREFLY INTERNATIONAL ENERGY CO.,10,FIREFLY INTERNATIONAL ENERGY CO
"FITZERALD, JOHN",10,FITZERALD JOHN
"FLEET BUSINESS CREDIT, LLC.",10,FLEET BUSINESS CREDIT LLC
FORTRESS CREDIT OPPORTUNITIES I LP,10,FORTRESS CREDIT OPPORTUNITIES I LP
"GCG SBIC INVESTORS, LP",10,GCG SBIC INVESTORS LP
"GEMMA COMPANIES, LLC",10,GEMMA CO LLC
"GENERAL ELECTRIC CAPITAL CORPORATION, AS COLLATERAL AGENT, SUCCESSOR TO DEUTSCHE BANK TRUST COMPANY AMERICAS",10,GENERAL ELECTRIC CAPITAL CORP SUCCESSOR TO DEUTSCHE BANK TRUST CO AMERICAS
"GLEN TAYLOR; HANROW BUSINESS FINANCE, INC.; LYLE D. JOYCE, M.D.; JOSEPH C. KISER, M.D.",10,GLEN TAYLOR HANROW BUSINESS FINANCE INC LYLE D JOYCE M D JOSEPH C KISER M D
"GOLDMAN SACHS BANK USA, AS SECOND LIEN COLLATERAL AGENT",10,GOLDMAN SACHS BANK USA
"GOODMAN, JOSEPH",10,GOODMAN JOSEPH
"GRANITE CREEK PARTNERS AGENT, LLC, AS AGENT",10,GRANITE CREEK PARTNERS AGENT LLC
"HELLER FINANCIAL, INC. AS AGENT",10,HELLER FINANCIAL INC
"HESSELINK, LAMBERTUS",10,HESSELINK LAMBERTUS
HLC SENTINEL LLC,10,HLC SENTINEL LLC
"HSN MARKETING, INC.",10,HSN MARKETING INC
"ICC RESIN TECHNOLOGY, INC.",10,ICC RESIN TECHNOLOGY INC
INDSPEC CHEMICAL CORPORATION,10,INDSPEC CHEMICAL CORP
INDSPEC HOLDING CORPORATION,10,INDSPEC HOLDING CORP
"INDSPEC TECHNOLOGIES, LTD.",10,INDSPEC TECHNOLOGIES LTD
INTELLECTUAL VENTURES ASSETS 167 LLC,10,INTELLECTUAL VENTURES ASSETS 167 LLC
INTELLETUAL VENTURES ASSETS 90 LLC,10,INTELLETUAL VENTURES ASSETS 90 LLC
J. P. MORGAN DELAWARE,10,J P MORGAN DELAWARE
"J.P. MORGAN EUROPE LIMITED, AS AGENT",10,J P MORGAN EUROPE LTD
"JOHN HANCOCK MUTUAL LIFE INSURANCE COMPANY, A MASSACHUSETTS MUTUAL LIFE INSURANCE CORPORATION",10,JOHN HANCOCK MUTUAL LIFE INSURANCE CO A MASSACHUSETTS MUTUAL LIFE INSURANCE CORP
"JPMORGAN CHASE BANK, N.A., AS ABL COLLATERAL AGENT",10,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, NA",10,JP MORGAN CHASE BANK NA
"JUPITER MANAGEMENT CO., INC.",10,JUPITER MANAGEMENT CO INC
"KING, STEVEN",10,KING STEVEN
"LASALLE BUSINESS CREDIT, INC., AS AGENT",10,LASALLE BUSINESS CREDIT INC
"LBC CREDIT AGENCY SERVICES, LLC",10,LBC CREDIT AGENCY SERVICES LLC
"LIFE INSURANCE COMMUNITY INVESTMENT INITIATIVE, LLC",10,LIFE INSURANCE COMMUNITY INVESTMENT INITIATIVE LLC
MADISON CAPITAL FUNDING LLC,10,MADISON CAPITAL FUNDING LLC
"MANUFACTURERS AND TRADERS TRUST COMPANY, AS AGENT",10,MANUFACTURERS & TRADERS TRUST CO
"MANUFACTURERS HANOVER LEASING CORPORATION, A CORP OF NY",10,MANUFACTURERS HANOVER LEASING CORP A CORP OF NY
"MARANON CAPITAL, L.P. , AS ADMINISTRATIVE AGENT",10,MARANON CAPITAL LP
"MAXIM INTEGRATED PRODUCTS, INC.",10,MAXIM INTEGRATED PRODUCTS INC
"MERIDIAN MEDICAL SYSTEMS, LLC",10,MERIDIAN MEDICAL SYSTEMS LLC
NATWEST USA CREDIT CORP.,10,NATWEST USA CREDIT CORP
"NBSC, A DIVISION ON SYNOVUS BANK",10,NBSC A DIVISION ON SYNOVUS BANK
"NOVAMETRIX MEDICAL SYSTEMS, INC.",10,NOVAMETRIX MEDICAL SYSTEMS INC
"NWI-ONEROOF FUNDING, LLC",10,NWI-ONEROOF FUNDING LLC
"ORELLANA, MARIA C.",10,ORELLANA MARIA C
ORMCO CORPORATION,10,ORMCO CORP
PACIFIC WESTERN BANK (AS SUCCESSOR IN INTEREST BY MERGER TO SQUARE 1 BANK),10,PACIFIC WESTERN BANK AS SUCCESSOR IN INTEREST BY MERGER TO SQUARE 1 BANK
"PEREZ, RICHARD",10,PEREZ RICHARD
"PERRYVILLE & BROADWAY HOLDING, LLC",10,PERRYVILLE & BROADWAY HOLDING LLC
"PETRA CAPITAL, LLC",10,PETRA CAPITAL LLC
"PFISTER, RICHARD",10,PFISTER RICHARD
PNC BANK DELAWARE,10,PNC BANK DELAWARE
"PRESENCE IN MEDIA, LLC",10,PRESENCE IN MEDIA LLC
"PRESENCIA EN MEDIOS, S.A. DE C. V.",10,PRESENCIA EN MEDIOS SA DE C V
"PRESENCIA EN MEDIOS, S.A. DE C.V.",10,PRESENCIA EN MEDIOS SA DE C V
