ee_name,freq,entity_id,standard_name
"DOLE FOOD COMPANY, INC.",120,non_financial_7569,DOLE FOOD CO INC
"MOUNTAINSIDE MEDICAL COLORADO, LLC",120,non_financial_12400,MOUNTAINSIDE MEDICAL COLORADO LLC
"NEIPAL ENTERPRISES, INC.",120,non_financial_12660,NEIPAL ENTERPRISES INC
"RETAILMENOT, INC.",120,non_financial_14669,RETAILMENOT INC
VIRTU ITG SOFTWARE SOLUTIONS LLC,120,non_financial_17523,VIRTU ITG SOFTWARE SOLUTIONS LLC
"VISX, INCORPORATED",120,non_financial_17565,VISX INC
"ALERE CONNECT, LLC",119,non_financial_4246,ALERE CONNECT LLC
"ALERE SAN DIEGO, INC. (FKA BIOSITE INC. OR FKA CHOLESTECH CORP. OR FKA HEMOSENSE INC. OR FKA INVERNESS MEDICAL-BIOSTAR INC. OR FKA ISCHEMIA TECHNOLOGIES, INC. OR FKA TWISTDX, INC.)",119,non_financial_18403,ALERE SAN DIEGO INC FKA BIOSITE INC OR FKA CHOLESTECH CORP OR FKA HEMOSENSE INC OR FKA INVERNESS MEDICAL-BIOSTAR INC OR FKA ISCHEMIA TECHNOLOGIES INC OR FKA TWISTDX INC
"ALERE SCARBOROUGH, INC. (FKA MATRITECH, INC. FKA ADVANTAGE DIAGNOSTICS CORP. OR FKA BINAX, INC. OR FKA MILANO ACQUISITION CORP.)",119,non_financial_125,ALERE SCARBOROUGH
"INNOVACON, INC. (FKA APPLIED BIOTECH, INC. OR FKA AMEDITECH INC.)",119,non_financial_10169,INNOVACON FKA APPLIED BIOTECH OR FKA AMEDITECH
"IONIAN TECHNOLOGIES, LLC (FKA IONIAN TECHNOLOGIES, INC.)",119,non_financial_10464,IONIAN TECHNOLOGIES LLC FKA IONIAN TECHNOLOGIES INC
KRATON CHEMICAL B.V.,119,non_financial_1914,KRATON CHEMICAL LLC F K A ARIZONA CHEMICAL CO LLC
"KRATON CHEMICAL, LLC F/K/A ARIZONA CHEMICAL COMPANY, LLC",119,non_financial_1914,KRATON CHEMICAL LLC F K A ARIZONA CHEMICAL CO LLC
KRATON CORPORATION,119,non_financial_11014,KRATON CORP
NUMEREX CORP.,119,non_financial_13020,NUMEREX CORP
QUALITY ASSURED SERVICES INC. (FKA ZYCARE INC.),119,non_financial_18996,QUALITY ASSURED SERVICES INC FKA ZYCARE INC
SANDISK CORPORATION,119,non_financial_15032,SANDISK CORP
"STANDING STONE, LLC",119,non_financial_15907,STANDING STONE LLC
"STARTRAK INFORMATION TECHNOLOGIES, LLC",119,non_financial_15931,STARTRAK INFORMATION TECHNOLOGIES LLC
"TANTIVY COMMUNICATIONS, INC.",119,non_financial_16306,TANTIVY COMMUNICATIONS INC
"MEGABINGO INTERNATIONAL, LLC",118,non_financial_11967,MEGABINGO INTERNATIONAL LLC
"MGAM TECHNOLOGIES, LLC",118,non_financial_12086,MGAM TECHNOLOGIES LLC
"MULTIMEDIA GAMES HOLDING COMPANY, INC.",118,non_financial_2273,MULTIMEDIA GAMES
NOVADAQ CORP.,118,non_financial_12954,NOVADAQ CORP
NOVADAQ TECHNOLOGIES INC.,118,non_financial_2381,NOVADAQ TECHNOLOGIES
UNOVA IP CORP.,118,non_financial_3413,UNOVA IP CORP
BETHLEHEM HIBBING CORPORATION,117,non_financial_5319,BETHLEHEM HIBBING CORP
"ECOBEE, INC.",117,non_financial_1133,ECOBEE
HARMONIC INC.,117,non_financial_9378,HARMONIC INC
ISG ACQUISITION INC.,117,non_financial_10514,ISG ACQUISITION INC
ISG BURNS HARBOR INC.,117,non_financial_10515,ISG BURNS HARBOR INC
ISG CLEVELAND INC.,117,non_financial_1803,ISG CLEVELAND
"ISG CLEVELAND WEST PROPERTIES, INC.",117,non_financial_1803,ISG CLEVELAND
"ISG CLEVELAND WEST, INC.",117,non_financial_1803,ISG CLEVELAND
ISG CLEVELAND WORKS RAILWAY COMPANY,117,non_financial_1803,ISG CLEVELAND
"ISG HENNEPIN, INC.",117,non_financial_10516,ISG HENNEPIN INC
"ISG HIBBING, INC.",117,non_financial_10517,ISG HIBBING INC
ISG INDIANA HARBOR INC.,117,non_financial_10518,ISG INDIANA HARBOR INC
ISG LACKAWANNA INC.,117,non_financial_10519,ISG LACKAWANNA INC
ISG PIEDMONT INC.,117,non_financial_10520,ISG PIEDMONT INC
ISG PLATE INC.,117,non_financial_10521,ISG PLATE INC
"ISG RAILWAYS, INC.",117,non_financial_10522,ISG RAILWAYS INC
ISG RIVERDALE INC.,117,non_financial_10523,ISG RIVERDALE INC
"ISG SALES, INC.",117,non_financial_10524,ISG SALES INC
ISG SOUTH CHICAGO & INDIANA HARBOR RAILWAY COMPANY,117,non_financial_10525,ISG SOUTH CHICAGO & INDIANA HARBOR RAILWAY CO
ISG SPARROWS POINT INC.,117,non_financial_10526,ISG SPARROWS POINT INC
ISG STEELTON INC.,117,non_financial_10527,ISG STEELTON INC
"ISG TECHNOLOGIES, INC.",117,non_financial_10528,ISG TECHNOLOGIES INC
"ISG VENTURE, INC.",117,non_financial_10529,ISG VENTURE INC
ISG WARREN INC.,117,non_financial_10530,ISG WARREN INC
ISG/EGL HOLDING COMPANY,117,non_financial_10531,ISG EGL HOLDING CO
LIFETOUCH INC.,117,non_financial_11312,LIFETOUCH INC
LIFETOUCH NATIONAL SCHOOL STUDIOS INC.,117,non_financial_11313,LIFETOUCH NATIONAL SCHOOL STUDIOS INC
"NEUSTAR INFORMATION SERVICES, INC.",117,non_financial_12744,NEUSTAR INFORMATION SERVICES INC
"NEUSTAR IP INTELLIGENCE, INC.",117,non_financial_12745,NEUSTAR IP INTELLIGENCE INC
"TELEDYNE LECROY, INC.",117,non_financial_16418,TELEDYNE LECROY INC
"ENTROPIC COMMUNICATIONS, LLC (F/K/A ENTROPIC COMMUNICATIONS, INC.)",116,non_financial_1200,ENTROPIC COMMUNICATIONS LLC F K A ENTROPIC COMMUNICATIONS
AUDIOVOX ELECTRONICS CORPORATION,115,non_financial_4963,AUDIOVOX ELECTRONICS CORP
CAPSTONE TURBINE CORPORATION,115,non_financial_657,CAPSTONE TURBINE CORP
"CODE SYSTEMS, INC.",115,non_financial_6567,CODE SYSTEMS INC
COMPUWARE CORPORATION,115,non_financial_6694,COMPUWARE CORP
KLIPSH GROUP INC.,115,non_financial_10936,KLIPSH GROUP INC
"MANITOWOC FOODSERVICE COMPANIES, LLC",115,non_financial_2071,MANITOWOC FOODSERVICE CO LLC
OMNILINK SYSTEMS INC.,115,non_financial_13167,OMNILINK SYSTEMS INC
SUNNY DELIGHT BEVERAGES CO.,115,non_financial_3134,SUNNY DELIGHT BEVERAGES CO
"TECHNUITY, INC.",115,non_financial_16371,TECHNUITY INC
"TRIPATH IMAGING, INC.",115,non_financial_3337,TRIPATH IMAGING
"VITAL SIGNS, INC.",115,non_financial_17569,VITAL SIGNS INC
VOXX INTERNATIONAL CORPORATION,115,non_financial_17627,VOXX INTERNATIONAL CORP
WARREN PUMPS INC.,115,non_financial_17710,WARREN PUMPS
"BEAUMONT BOLT & GASKET, INC.",114,non_financial_5237,BEAUMONT BOLT & GASKET INC
"BORDEN CHEMICAL, INC. NKA HEXION SPECIALTY CHEMICALS, INC.",114,non_financial_561,BORDEN CHEMICAL
"CEQUENT TOWING PRODUCTS, INC.",114,non_financial_711,CEQUENT PERFORMANCE PRODUCTS
"CONSUMER PRODUCTS, INC.",114,non_financial_6778,CONSUMER PRODUCTS INC
COREL CORPORATION,114,non_financial_868,COREL CORP
CUYAM CORPORATION,114,non_financial_7108,CUYAM CORP
"DEW TECHNOLOGIES, INC.",114,non_financial_7423,DEW TECHNOLOGIES INC
DI-RITE COMPANY,114,non_financial_7440,DI-RITE CO
"DRAW-TITE, INC.",114,non_financial_7627,DRAW-TITE INC
ENTEGRA FASTENER CORPORATION,114,non_financial_8112,ENTEGRA FASTENER CORP
"FORCEPOINT FEDERAL LLC (FKA RAYTHEON CYBER PRODUCTS, LLC, FKA RAYTHEON CYBER PRODUCTS, INC.)",114,non_financial_8690,FORCEPOINT FEDERAL LLC FKA RAYTHEON CYBER PRODUCTS LLC FKA RAYTHEON CYBER PRODUCTS INC
"FULTON PERFORMANCE PRODUCTS, INC.",114,non_financial_8805,FULTON PERFORMANCE PRODUCTS INC
GERBER SCIENTIFIC INC.,114,non_financial_1427,GERBER SCIENTIFIC
HAMMERBLOW ACQUISITION CORP.,114,non_financial_9338,HAMMERBLOW ACQUISITION CORP
HI-VOL PRODUCTS LLC,114,non_financial_9575,HI-VOL PRODUCTS LLC
"INDUSTRIAL BOLT & GASKET, INC.",114,non_financial_10088,INDUSTRIAL BOLT & GASKET INC
"JOY TECHNOLOGIES INC., A CORP OF DE",114,non_financial_1846,JOY TECHNOLOGIES A CORP OF DE
"KEO CUTTERS, INC.",114,non_financial_10844,KEO CUTTERS INC
LAKE ERIE PRODUCTS CORPORATION,114,non_financial_18847,LAKE ERIE PRODUCTS CORP
LAMONS METAL GASKET CO.,114,non_financial_1942,LAMONS GASKET CO
LOUISIANA HOSE & RUBBER CO.,114,non_financial_11459,LOUISIANA HOSE & RUBBER CO
"NETCONG INVESTMENTS, INC.",114,non_financial_12707,NETCONG INVESTMENTS INC
"NI WEST, INC.",114,non_financial_12829,NI WEST INC
"NORRIS ENVIRONMENTAL SERVICES, INC.",114,non_financial_12915,NORRIS ENVIRONMENTAL SERVICES INC
"NORRIS INDUSTRIES, INC.",114,non_financial_12916,NORRIS INDUSTRIES INC
"PLASTIC FORM, INC.",114,non_financial_13863,PLASTIC FORM INC
"PORTAUTHORITY TECHNOLOGIES, LLC (FKA PORTAUTHORITY TECHNOLOGIES, INC.)",114,non_financial_2637,PORTAUTHORITY TECHNOLOGIES
"RAYTHEON OAKLEY SYSTEMS, LLC",114,non_financial_14499,RAYTHEON OAKLEY SYSTEMS LLC
"REESE PRODUCTS, INC.",114,non_financial_14581,REESE PRODUCTS INC
"RESKA SPLINE PRODUCTS, INC.",114,non_financial_14658,RESKA SPLINE PRODUCTS INC
"RICHARDS MICRO-TOOL, INC.",114,non_financial_14735,RICHARDS MICRO-TOOL INC
"RIEKE OF INDIANA, INC.",114,non_financial_14753,RIEKE OF INDIANA INC
"RIEKE OF MEXICO, INC.",114,non_financial_2821,RIEKE OF
"THE HAMMERBLOW COMPANY, LLC",114,non_financial_16552,HAMMERBLOW CO LLC
TOASTMASTER INC.,114,non_financial_3285,TOASTMASTER
TOWING HOLDING LLC,114,non_financial_16817,TOWING HOLDING LLC
WESBAR CORPORATION,114,non_financial_17825,WESBAR CORP
AFTON CHEMICAL CORPORATION,113,non_financial_89,AFTON CHEMICAL CORP
"APPLICA CONSUMER PRODUCTS, INC., A CORP. OF FLORIDA",113,non_financial_257,APPLICA CONSUMER PRODUCTS
BRAKE PARTS INC.,113,non_financial_571,BRAKE PARTS
"COMVERGE, INC.",113,non_financial_6705,COMVERGE INC
CONSTAR INTERNATIONAL INC.,113,non_financial_843,CONSTAR INTERNATIONAL
"MCC-NORWOOD, LLC",113,non_financial_11822,MCC-NORWOOD LLC
MULTI-COLOR CORPORATION,113,non_financial_12452,MULTI-COLOR CORP
"PRESSTEK, LLC (FORMERLY PRESSTEK, INC.)",113,non_financial_2668,PRESSTEK
"ROV HOLDING, INC., A CORP. OF DELAWARE",113,non_financial_2853,ROV HOLDING A CORP
"ROVCAL, INC., A CORP. OF CALIFORNIA",113,non_financial_2854,ROVCAL
"RUSSELL HOBBS, INC., A CORP. OF DELAWARE",113,non_financial_2869,RUSSELL HOBBS A CORP
SMITH & WESSON CORP.,113,non_financial_15557,SMITH & WESSON CORP
"SPECTRUM BRANDS, INC. AS SUCCESSOR IN INTEREST TO ROVCAL, INC.",113,non_financial_3059,SPECTRUM BRANDS
"SPECTRUM BRANDS, INC., A CORP. OF DELAWARE",113,non_financial_3059,SPECTRUM BRANDS
SURGICAL SPECIALTIES CORPORATION,113,non_financial_3143,SURGICAL SPECIALTIES CORP
"TETRA HOLDING (US), INC., A CORP. OF DELAWARE",113,non_financial_3242,TETRA HOLDING US
"TETRA HOLDINGS (US), INC.",113,non_financial_3242,TETRA HOLDING US
THE EASTERN COMPANY,113,non_financial_16542,EASTERN CO
"UNITED INDUSTRIES CORPORATION AS SUCCESSOR IN INTEREST TO LIQUID HOLDING COMPANY, INC.",113,non_financial_3399,UNITED INDUSTRIES CORP
"UNITED PET GROUP, INC., A CORP. OF DELAWARE",113,non_financial_3400,UNITED PET GROUP
WIX FILTRATION CORP. LLC,113,non_financial_3603,WIX FILTRATION CORP LLC
CERTANCE LLC (FORMERLY SEAGATE REMOVABLE STORAGE SOLUTIONS LLC),112,non_financial_715,CERTANCE LLC
"D-M-E COMPANY, INC.",112,non_financial_954,D-M-E CO
"FXI, INC.",112,non_financial_8814,FXI INC
"HBI BRANDED APPAREL ENTERPRISES, LLC",112,non_financial_9441,HBI BRANDED APPAREL ENTERPRISES LLC
ORBCOMM INC.,112,non_financial_13272,ORBCOMM INC
"TB WOOD'S ENTERPRISES, INC.",112,non_financial_3194,TB WOOD S
AVDEL USA LLC,111,non_financial_5031,AVDEL USA LLC
"CIRCOR AEROSPACE, INC.",111,non_financial_6431,CIRCOR AEROSPACE INC
"CIRCOR INTERNATIONAL, INC.",111,non_financial_6433,CIRCOR INTERNATIONAL INC
"COOPER-STANDARD AUTOMOTIVE, INC.",111,non_financial_862,COOPER-STANDARD AUTOMOTIVE
CROMPTON CORPORATION,111,non_financial_6988,CROMPTON CORP
"FLEXALLOY, INC.",111,non_financial_1329,FLEXALLOY
GLEASON CUTTING TOOLS CORPORATION,111,non_financial_9061,GLEASON CUTTING TOOLS CORP
"HEADWATERS RESOURCES, INC.",111,non_financial_1554,HEADWATERS RESOURCES
PSC INC.,111,non_financial_2706,PSC
SCIENTIFIC LEARNING CORPORATION,111,non_financial_2914,SCIENTIFIC LEARNING CORP
"STATSOFT, INC.",111,non_financial_15936,STATSOFT INC
FORCEPOINT LLC,110,non_financial_1339,FORCEPOINT LLC
"NORTEK, INC.",110,non_financial_12926,NORTEK INC
ORBCOMM LLC,110,non_financial_2455,ORBCOMM LLC
"PRINTRONIX, INC.",110,non_financial_2681,PRINTRONIX
"ELECTRO-MOTIVE DIESEL, INC.",109,non_financial_7916,ELECTRO-MOTIVE DIESEL INC
"ESSEX GROUP, INC.",109,non_financial_1230,ESSEX GROUP
MTS SYSTEMS CORPORATION,109,non_financial_12447,MTS SYSTEMS CORP
"PARADIGM SPINE, LLC",109,non_financial_13480,PARADIGM SPINE LLC
"AGRI-ENERGY, LLC",108,non_financial_4131,AGRI-ENERGY LLC
"ALTRA HOLDINGS, INC.",108,non_financial_4353,ALTRA HOLDINGS INC
"AMERICAN ENTERPRISES MPT HOLDINGS, LLC",108,non_financial_180,AMERICAN ENTERPRISES MPT CORP
"APOLLO ENDOSURGERY US, INC.",108,non_financial_256,APOLLO ENDOSURGERY
BAUER GEAR MOTOR LLC,108,non_financial_5200,BAUER GEAR MOTOR LLC
CREDIT SUISSE AG,108,non_financial_911,CREDIT SUISSE
"EAS GROUP, INC.",108,non_financial_7787,EAS GROUP INC
EXCEL SWITCHING CORPORATION,108,non_financial_8324,EXCEL SWITCHING CORP
FEDERAL SIGNAL CORPORATION,108,non_financial_1286,FEDERAL SIGNAL CORP
"GEVO DEVELOPMENT, LLC",108,non_financial_9002,GEVO DEVELOPMENT LLC
NUTTALL GEAR L L C,108,non_financial_2402,NUTTALL GEAR LLC
VERB SURGICAL INC.,108,non_financial_17402,VERB SURGICAL INC
"WATER PIK, INC.",108,non_financial_17721,WATER PIK INC
"ADVANCED INPUT DEVICES, INC.",107,non_financial_4009,ADVANCED INPUT DEVICES INC
"BURROUGHS, INC.",107,non_financial_628,BURROUGHS
INA ACQUISITION CORP.,107,non_financial_1699,INA ACQUISITION CORP
MASSEY FERGUSON (UNITED KINGDOM) LTD.,107,non_financial_2095,MASSEY FERGUSON
MASSEY FERGUSON ACQUISITION CORP.,107,non_financial_2096,MASSEY FERGUSONACQUISITION CORP
MASSEY FERGUSON GROUP LIMITED,107,non_financial_2095,MASSEY FERGUSON
MASSEY FERGUSON MANUFACTURING LTD.,107,non_financial_2095,MASSEY FERGUSON
MASSEY FERGUSON S.A.,107,non_financial_2095,MASSEY FERGUSON
MCDERMOTT MARINE CONSTRUCTION LIMITED,107,non_financial_11839,MCDERMOTT MARINE CONSTRUCTION LTD
SHUTTERFLY INC.,107,non_financial_2956,SHUTTERFLY
"AEROJET ROCKETDYNE, INC. (F/K/A AEROJET-GENERAL CORPORATION)",106,non_financial_78,AEROJET ROCKETDYNE OF DE F K A PRATT & WHITNEY ROCKETDYNE
CONVATEC LIMITED,106,non_financial_6806,CONVATEC LTD
"GREATBATCH, LTD",106,non_financial_1473,GREATBATCH
SEALY TECHNOLOGY LLC,106,non_financial_2927,SEALY TECHNOLOGY LLC
"SPARTEC, INC.",106,non_financial_15735,SPARTEC INC
TURTLE BEACH CORPORATION,106,non_financial_17050,TURTLE BEACH CORP
UNOMEDICAL A/S,106,non_financial_17239,UNOMEDICAL A S
UNOMEDICAL LIMITED,106,non_financial_17240,UNOMEDICAL LTD
"ANGIOTECH AMERICA, INC.",105,non_financial_4585,ANGIOTECH AMERICA INC
ANGIOTECH INTERNATIONAL HOLDINGS CORP.,105,non_financial_237,ANGIOTECH INTERNATIONAL HOLDINGS CORP
"B.G. SULZLE, INC.",105,non_financial_414,B G SULZLE
ISOLA USA CORP.,105,non_financial_10540,ISOLA USA CORP
MELLANOX TECHNOLOGIES SILICON PHOTONICS INC.,105,non_financial_2144,MELLANOX TECHNOLOGIES
"NOVA WILDCAT ASHLAND, LLC",105,non_financial_18938,NOVA WILDCAT ASHLAND LLC
"OCTANE FITNESS, LLC",105,non_financial_13094,OCTANE FITNESS LLC
SCIENTIFIC GAMES CORPORATION,105,non_financial_2912,SCIENTIFIC GAMES INTERNATIONAL
SD IP HOLDINGS COMPANY,105,non_financial_15175,SD IP HOLDINGS CO
"TEMPUR-PEDIC MANAGEMENT, LLC",105,non_financial_3228,TEMPUR-PEDIC MANAGEMENT LLC
"BELL AND HOWELL, LLC",104,non_financial_18502,BELL & HOWELL LLC
"CHASE MANHATTAN BANK (F/K/A CHEMICAL BANK), AS COLLATERAL AGENT",104,non_financial_729,CHASE MANHATTAN BANK F K A CHEMICAL BANK
COMMUNICATIONS & POWER INDUSTRIES LLC,104,non_financial_824,COMMUNICATIONS & POWER INDUSTRIES
"EMC CORPORATION, AS GRANTOR",104,non_financial_18714,EMC CORP AS GRANTOR
FRYMASTER L.L.C.,104,non_financial_1356,FRYMASTER LLC
GOGO BUSINESS AVIATION LLC,104,non_financial_9117,GOGO BUSINESS AVIATION LLC
MITEL NETWORKS CORPORATION,104,non_financial_12248,MITEL NETWORKS
"OCERA THERAPEUTICS LLC (F/K/A OCERA THERAPEUTICS, INC.)",104,non_financial_2413,OCERA THERAPEUTICS
"RUSSELL HOBBS, INC.",104,non_financial_2869,RUSSELL HOBBS A CORP
SYNAPTICS INCORPORATED,104,non_financial_3162,SYNAPTICS
"TETRA HOLDING (US), INC.",104,non_financial_3242,TETRA HOLDING US
"TRIVASCULAR, INC.",104,non_financial_16980,TRIVASCULAR INC
"CLEVELAND RANGE, LLC",103,non_financial_6495,CLEVELAND RANGE LLC
"MEDICAL ACTION INDUSTRIES, INC.",103,non_financial_2132,MEDICAL ACTION INDUSTRIES
MELLANOX TECHNOLOGIES TLV LTD.,103,non_financial_2144,MELLANOX TECHNOLOGIES
"O&M HALYARD, INC.",103,non_financial_13057,O & M HALYARD INC
"OWENS & MINOR DISTRIBUTION, INC.",103,non_financial_13362,OWENS & MINOR DISTRIBUTION INC
"THE DELFIELD COMPANY, LLC",103,non_financial_1000,DELFIELD CO LLC
TRONOX WORLDWIDE LLC,103,non_financial_3346,TRONOX WORLDWIDE LLC
AFTON CHEMICAL INTANGIBLES LLC,102,non_financial_89,AFTON CHEMICAL CORP
"AI DEVELOPMENT GROUP, INC., A MINNESOTA CORPORATION",102,non_financial_99,AI DEVELOPMENT GROUP A MINNESOTA CORP
"AI ENTERPRISES, INC., A MINNESOTA CORPORATION",102,non_financial_100,AI ENTERPRISES
"AMERICAN AUGERS, INC., A DELAWARE CORPORATION",102,non_financial_198,AMERICANAUGERS
"AMERICAN MEDICAL SYSTEMS, INC.",102,non_financial_18413,AMERICAN MEDICAL SYSTEMS INC
"ASTEC HOLDINGS, INC., A TENNESSEE CORPORATION",102,non_financial_341,ASTEC INDUSTRIES
"ASTEC INDUSTRIES, INC., A TENNESSEE CORPORATION",102,non_financial_341,ASTEC INDUSTRIES
"ASTEC INVESTMENTS, INC., A TENNESSEE CORPORATION",102,non_financial_341,ASTEC INDUSTRIES
"ASTEC SYSTEMS, INC., A TENNESSEE CORPORATION",102,non_financial_341,ASTEC INDUSTRIES
"ASTEC TRANSPORTATION, INC., A TENNESSEE CORPORATION",102,non_financial_342,ASTEC TRANSPORTATION A TENNESSEE CORP
"ASTEC, INC., A TENNESSEE CORPORATION",102,non_financial_341,ASTEC INDUSTRIES
"BREAKER TECHNOLOGY, INC., A TENNESSEE CORPORATION",102,non_financial_574,BREAKER TECHNOLOGY
"CARLSON PAVING PRODUCTS, INC., A WASHINGTON CORPORATION",102,non_financial_671,CARLSON PAVING PRODUCTS
"CEI ENTERPRISES, INC., A TENNESSEE CORPORATION",102,non_financial_692,CEI ENTERPRISES
"HEATEC, INC., A TENNESSEE CORPORATION",102,non_financial_1559,HEATEC
"JOHNSON CRUSHERS INTERNATIONAL, INC., A TENNESSEE CORPORATION",102,non_financial_1838,JOHNSON CRUSHERS INTERNATIONAL
"KOLBERG-PIONEER, INC., A TENNESSEE CORPORATION",102,non_financial_1905,KOLBERG-PIONEER
"OF HOLDINGS, INC.",102,non_financial_13113,OF HOLDINGS INC
"PRODUCTION ENGINEERED PRODUCTS, INC., A NEVADA CORPORATION",102,non_financial_2683,PRODUCTION ENGINEERED PRODUCTS A NEVADA CORP
REXNORD INC.,102,non_financial_14704,REXNORD INC
"RI PROPERTIES, INC., A MINNESOTA CORPORATION",102,non_financial_2815,RI PROPERTIES
"ROADTEC, INC., A TENNESSEE CORPORATION",102,non_financial_2836,ROADTEC
"SANMINA-SCI SYSTEMS HOLDINGS, INC.",102,non_financial_2894,SANMINA-SCI SYSTEMS HOLDINGS
"SUPERIOR INDUSTRIES OF MORRIS, INC., A MINNESOTA CORPORATION",102,non_financial_3138,SUPERIOR INDUSTRIES OF MORRIS
"TELSMITH, INC., A DELAWARE CORPORATION",102,non_financial_3221,TELSMITH
"TI SERVICES, INC., A MINNESOTA CORPORATION",102,non_financial_3275,TI SERVICES
"TRENCOR, INC., A TEXAS CORPORATION",102,non_financial_3324,TRENCOR
"WESTERN REMAN INDUSTRIAL, L.L.C.",102,non_financial_3582,WESTERN REMAN INDUSTRIAL
"COMMERCIAL VEHICLE GROUP, INC.",101,non_financial_819,COMMERCIAL VEHICLE GROUP
CROWN CORK & SEAL TECHNOLOGIES,101,non_financial_924,CROWN CORK & SEAL TECHNOLOGIES CORP
CVG MANAGEMENT CORPORATION,101,non_financial_7123,CVG MANAGEMENT CORP
ENODIS CORPORATION,101,non_financial_8097,ENODIS CORP
"FOURTH DIMENSION SPINE, LLC",101,non_financial_8729,FOURTH DIMENSION SPINE LLC
HUNTSMAN INTERNATIONAL LLC,101,non_financial_9800,HUNTSMAN INTERNATIONAL LLC
"NAVISTAR, INC.",101,non_financial_2306,NAVISTAR
PROGRESSIVE GAMING INTERNATIONAL CORPORATION,101,non_financial_2687,PROGRESSIVE GAMING INTERNATIONAL CORP
"WABASH NATIONAL, L.P.",101,non_financial_3529,WABASH NATIONAL
"APPLIANCE SCIENTIFIC, INC.",100,non_financial_4657,APPLIANCE SCIENTIFIC INC
BERRY STERLING CORPORATION,100,non_financial_5303,BERRY STERLING CORP
"CAPTIVE PLASTICS, INC.",100,non_financial_5986,CAPTIVE PLASTICS INC
"GDX NORTH AMERICA, INC.",100,non_financial_8897,GDX NORTH AMERICA INC
GRAFCO INDUSTRIES LIMITED PARTNERSHIP,100,non_financial_9167,GRAFCO INDUSTRIES LTD PARTNERSHIP
"INVUITY, INC.",100,non_financial_10452,INVUITY INC
"LANDIS PLASTICS, LLC",100,non_financial_1949,LANDIS PLASTICS LLC
MALLINCKRODT ARD IP UNLIMITED COMPANY (F/K/A MALLINCKRODT ARD IP LIMITED),100,non_financial_2062,MALLINCKRODT ARD IP UNLTD CO F K A MALLINCKRODT ARD IP
MALLINCKRODT HOSPITAL PRODUCTS IP UNLIMITED COMPANY (F/K/A MALLINCKRODT HOSPITAL PRODUCTS IP LIMITED),100,non_financial_2062,MALLINCKRODT ARD IP UNLTD CO F K A MALLINCKRODT ARD IP
MONACO ACQUISITION COMPANY,100,non_financial_12323,MONACO ACQUISITION CO
"SETCO, LLC",100,non_financial_2948,SETCO LLC
VTESSE LLC (F/K/A VTESSE INC.),100,non_financial_3516,VTESSE LLC
"COMMSCOPE DSL SYSTEMS LLC (FORMERLY KNOWN AS ADC DSL SYSTEMS, INC.)",99,non_financial_821,COMMSCOPE DSL SYSTEMS LLC
"COMPATIBLE MEMORY, INC.",99,non_financial_6673,COMPATIBLE MEMORY INC
"DOLE FRESH VEGETABLES, INC.",99,non_financial_18697,DOLE FRESH VEGETABLES INC
"ENZO BIOCHEM, INC.",99,non_financial_8154,ENZO BIOCHEM INC
"ENZO CLINICAL LABS, INC.",99,non_financial_8155,ENZO CLINICAL LABS INC
ENZO LIFE SCIENCES U.S. HOLDING CORP,99,non_financial_8156,ENZO LIFE SCIENCES
"ENZO LIFE SCIENCES, INC.",99,non_financial_8156,ENZO LIFE SCIENCES
"ESSEX ACQUISITION SUBSIDIARY, INC.",99,non_financial_8230,ESSEX ACQUISITION SUBSIDIARY INC
HOLLEY PERFORMANCE PRODUCTS INC.,99,non_financial_1611,HOLLEY PERFORMANCE PRODUCTS
"INTERAGENCY, INC.",99,non_financial_10289,INTERAGENCY INC
INTERWORKS COMPUTER PRODUCTS,99,non_financial_10395,INTERWORKS COMPUTER PRODUCTS
"KEY SAFETY SYSTEMS, INC.",99,non_financial_1886,KEY SAFETY SYSTEMS
"MANU-TRONICS, INC.",99,non_financial_11668,MANU-TRONICS INC
"MOOSE ACQUISITION SUBSIDIARY, INC.",99,non_financial_12354,MOOSE ACQUISITION SUBSIDIARY INC
"OTP, INCORPORATED",99,non_financial_13341,OTP INC
PLUG POWER INC,99,non_financial_2614,PLUG POWER
"SANMINA CANADA HOLDINGS, INC.",99,non_financial_15037,SANMINA CANADA HOLDINGS INC
SANMINA ENCLOSURE SYSTEMS USA INC.,99,non_financial_2892,SANMINA ENCLOSURE SYSTEMS USA
SANMINA-SCI SYSTEMS (ALABAMA) INC.,99,non_financial_2894,SANMINA-SCI SYSTEMS HOLDINGS
"SANMINA-SCI SYSTEMS ENCLOSURES, LLC",99,non_financial_2893,SANMINA-SCI SYSTEMS ENCLOSURES LLC
"SCI HOLDINGS, INC.",99,non_financial_15134,SCI HOLDINGS INC
"SCI SYSTEMS, INC.",99,non_financial_15135,SCI SYSTEMS INC
TIBCO SOFTWARE INC.,99,non_financial_3276,TIBCO SOFTWARE
VIKING COMPONENTS INCORPORATED,99,non_financial_17503,VIKING COMPONENTS INC
"X-RITE GLOBAL, INCORPORATED",99,non_financial_18087,X-RITE GLOBAL INC
"X-RITE HOLDINGS, INC.",99,non_financial_18088,X-RITE HOLDINGS INC
"CLOPAY PLASTIC PRODUCTS COMPANY, INC.",98,non_financial_6511,CLOPAY PLASTIC PRODUCTS CO INC
FTI CONSULTING TECHNOLOGY LLC,98,non_financial_8793,FTI CONSULTING
