ee_name,freq,entity_id,standard_name
"MID-ATLANTIC VENTURE FUND III, L.P.",1,financial_4943,MID-ATLANTIC VENTURE FUND III LP
"MIDCAP FINANCIAL SBIC, LP, AS ADMINISTRATIVE AGENT",1,financial_715,MIDCAP FINANCIAL
"MIDLANTIC BANK, N.A.",1,financial_4956,MIDLANTIC BANK NA
"MIDWEST COMMERCE BANKING COMPANY, 121 WEST FRANKLIN STREET, ELKHART, IN 46515, AN INDIANA BANKING INSTITUTION",1,financial_101,MIDWEST COMMERCE BANKING CO
"MIDWEST COMMERCE BANKING COMPANY, 121 WEST FRANKLIN STREET, ELKHART, INDIANA 46515",1,financial_101,MIDWEST COMMERCE BANKING CO
"MILLENIUM FIXED INCOME, LP",1,financial_4970,MILLENIUM FIXED INCOME LP
MILLENNIUM CHEMICALS INC.,1,financial_720,MILLENNIUM PETROCHEMICALS
MILWAUKEE ECONOMIC DEVELOPMENT CORPORATION,1,financial_4975,MILWAUKEE ECONOMIC DEVELOPMENT CORP
MINN CAPITAL LLC,1,financial_4976,MINN CAPITAL LLC
MINNESOTA MINING AND MANUFACTURING COMPANY,1,financial_4978,MINNESOTA MINING & MANUFACTURING CO
"MITSUI & CO. (U.S.A.), INC.",1,financial_722,MITSUI & CO
MITSUI & CO. INC.,1,financial_722,MITSUI & CO
"MITSUI & CO., (U.S.A.), INC.",1,financial_722,MITSUI & CO
"MITSUI & CO., (U.S.A.), INC., 200 PARK AVENUE, NEW YORK, NEW YORK 10166-0130",1,financial_722,MITSUI & CO
"MITSUI & CO., LTD., 2-1 OHTEMACHI 1-CHOME, CHIYODA-KU, TOKYO",1,financial_722,MITSUI & CO
"MIZUHO BANK LTD., AS COLLATERAL AGENT",1,financial_724,MIZUHO BANK FORMERLY MIZUHO CORPORATE BANK
MJOLK HOLDING BV,1,financial_4991,MJOLK HOLDING BV
"MKA 79, LLC",1,financial_4993,MKA 79 LLC
MMC/GATX PARTNERSHIP NO. I,1,financial_725,MMC GATX PARTNERSHIP NO 1
MMC/GATX PARTNERSHIP NO.I,1,financial_725,MMC GATX PARTNERSHIP NO 1
"MNC CREDIT CORP., AS AGENT",1,financial_727,MNC CREDIT CORP A MD CORP
"MOBILITY ELECTRONICS, INC.",1,financial_5003,MOBILITY ELECTRONICS INC
MOBIUS TECHNOLOGY VENTURES ADVISORS FUND VI L.P.,1,financial_728,MOBIUS TECHNOLOGY VENTURES VI
MOBIUS TECHNOLOGY VENTURES SIDE FUND VI L.P.,1,financial_728,MOBIUS TECHNOLOGY VENTURES VI
MOBIUS TECHNOLOGY VENTURES VI L.P.,1,financial_728,MOBIUS TECHNOLOGY VENTURES VI
"MOLINARI, ROBERT J., PH.D. AS COLLATERAL AGENT",1,financial_5008,MOLINARI ROBERT J PH D
MONACO COACH CORPORATION,1,financial_5011,MONACO COACH CORP
MONONA BANK,1,financial_5014,MONONA BANK
"MONROE CAPITAL ADVISORS, LLC, AS AGENT",1,financial_729,MONROE CAPITAL MANAGEMENT ADVISORS LLC
MONSANTO PLC,1,financial_5019,MONSANTO PLC
MONSANTO UK HOLDING COMPANY,1,financial_5020,MONSANTO UK HOLDING CO
"MOORE, MALCOLM L.",1,financial_5027,MOORE MALCOLM L
MORGAN BANK (DELAWARE),1,financial_730,MORGAN GUARANTY OF NEW YORK & MORGAN BANK DELAWARE S SEE RECORD FOR THE REMAINING ASSIGNEES
MORGAN BANK (DELAWARE) (NOW KNOWN AS J.P. MORGAN DELAWARE),1,financial_730,MORGAN GUARANTY OF NEW YORK & MORGAN BANK DELAWARE S SEE RECORD FOR THE REMAINING ASSIGNEES
"MORGAN GUARANTY TRUST COMPANY, NEW YORK",1,financial_730,MORGAN GUARANTY OF NEW YORK & MORGAN BANK DELAWARE S SEE RECORD FOR THE REMAINING ASSIGNEES
MORGAN STANLEY & CO. INCORPORATEED,1,financial_731,MORGAN STANLEY SENIOR FUNDING
"MORGAN STANLEY & CO., INCORPORTED",1,financial_731,MORGAN STANLEY SENIOR FUNDING
"MORGAN STANLEY SENIOR FUNDING, INC.,",1,financial_731,MORGAN STANLEY SENIOR FUNDING
"MORGAN, HOLLAND FUND II C/O MORGAN, HOLLAND VENTURES CORP.",1,financial_732,MORGAN HOLLAND FUND II
"MORGAN, HOLLAND FUND II GILDE INVESTMENTS B.V.",1,financial_732,MORGAN HOLLAND FUND II
"MOROOD INTERNATIONAL, SPC ON BEHALF OF ZIT SIRIUS SEGREGATED PORTFOLIO - SERIES 1",1,financial_733,MOROOD INTERNATIONAL SPC
"MOSKOVITS, DAVID",1,financial_5040,MOSKOVITS DAVID
"MOTOROLA, INC., A CORP. OF DE",1,financial_734,MOTOROLA
"MPATH INTERACTIVE, INC.",1,financial_5046,MPATH INTERACTIVE INC
MPM ASSET MANAGEMENT INVESTORS 2001 LLC,1,financial_735,MPM ASSET MANAGEMENT INVESTORS 2002 BVIII LLC
MPM BIOVENTURE GMBH & CO. PARALLEL-BETEILIGUNGS KG,1,financial_5047,MPM BIOVENTURE GMBH & CO PARALLEL-BETEILIGUNGS KG
"MPM BIOVENTURES II, L.P.",1,financial_736,MPM BIOVENTURES III
"MPM BIOVENTURES II-QP, L.P.",1,financial_736,MPM BIOVENTURES III
"MTERRA VENTURES, LLC",1,financial_5052,MTERRA VENTURES LLC
"MUELLER, JERRY K., JR., AND SMITH, GERALD L., 69 EAST WILSON BRIDGE ROAD, STE 103, WORTHINGTON, OH 43085",1,financial_5054,MUELLER JERRY K JR & SMITH GERALD L 69 EAST WILSON BRIDGE ROAD STE 103 WORTHINGTON OH 43085
"MUFG BANK, LTD., AS ADMINISTRATIVE AGENT",1,financial_738,MUFG BANK
"MULDER, JERRY",1,financial_5057,MULDER JERRY
MULHOLLAND SA LLC,1,financial_5058,MULHOLLAND SA LLC
"MULLER, THEO W.",1,financial_5059,MULLER THEO W
"MULTI-TECH SYSTEMS, INC.",1,financial_5060,MULTI-TECH SYSTEMS INC
MURCHINSON VENTURE CREDIT LLC,1,financial_5065,MURCHINSON VENTURE CREDIT LLC
MUSTANG MEZZANINE FUND LP,1,financial_741,MUSTANG MEZZANINE
"MVP GLOBAL, LLC",1,financial_5067,MVP GLOBAL LLC
"MW POST ADVISORY GROUP, LLC, AS AGENT",1,financial_5068,MW POST ADVISORY GROUP LLC
"MXR ASSOCIATES, A MICHIGAN CO-PARTNERSHIP",1,financial_5071,MXR ASSOCIATES A MICHIGAN CO-PARTNERSHIP
"N.A., BMO HARRIS B",1,financial_154,BMO HARRIS BANK NA
NAICONS S.C.A.R.L.,1,financial_5077,NAICONS S C A R L
NANOGRAM DEVICES CORPORATION,1,financial_5082,NANOGRAM DEVICES CORP
NANT CAPITAL LLC,1,financial_5083,NANT CAPITAL LLC
NANTUCKET INVESTMENTS LIMITED,1,financial_5084,NANTUCKET INVESTMENTS LTD
"NASH, STEPHEN P",1,financial_5086,NASH STEPHEN P
"NATIONAL ACCEPTANCE COMPANY OF CALIFORNIA, A CA CORP.",1,financial_5087,NATIONAL ACCEPTANCE CO OF CALIFORNIA A CA CORP
NATIONAL BANK OF CANADA NEW YORK BRANCH,1,financial_197,NATIONAL BANK OF DETROIT
NATIONAL BANK OF COMMERCE,1,financial_197,NATIONAL BANK OF DETROIT
"NATIONAL CITY COMMERCIAL FINANCE, INC.",1,financial_256,NATIONAL BANK
NATIONAL FINANCIAL SERVICES/ FIDELITY INVESTMENTS CUSTODIAN FBO STEVEN E. SCHAEFER IRA,1,financial_5096,NATIONAL FINANCIAL SERVICES FIDELITY INVESTMENTS CUSTODIAN FBO STEVEN E SCHAEFER IRA
NATIONAL PASTEURIZED EGGS LLC,1,financial_5097,NATIONAL PASTEURIZED EGGS LLC
NATIONAL SEMICONDUCTOR,1,financial_744,NATIONAL SEMICONDUCTOR CORP
NATIONS CREDIT COMMERCIAL CORPORATION,1,financial_5103,NATIONS CREDIT COMMERCIAL CORP
"NATIONSBANK OF FLORIDA, N.A.",1,financial_750,NATIONSBANK OF GEORGIA NA F K A CITIZENS & SOUTHERN NA
"NATIONSBANK, N.A. AS COLLATERAL AGENT",1,financial_749,NATIONSBANK NA
"NATIONSBANK, NA (FORMERLY KNOWN AS NATIONSBANK, NATIONAL ASSOCIATION)",1,financial_749,NATIONSBANK NA
"NATIONSBANK,N.A. (SOUTH)",1,financial_749,NATIONSBANK NA
"NATIONSCREDIT COMMERCIAL CORPORATION, THROUGH IS NATIONSCREDIT COMMMERCIAL FUNDING DIVISION",1,financial_752,NATIONSCREDIT COMMERCIAL CORP
NATURAL CONVERGENCE INC.,1,financial_5111,NATURAL CONVERGENCE INC
"NATWEST USA CREDIT CORP., AS AGENT",1,financial_753,NATWEST USA CREDIT CORP
"NBC BANK-SAN ANTONIO, NATIONAL ASSOCIATION (FORMERLY KNOWN AS NATIONAL BANK OF COMMERCE OF SAN ANTONIO), 430 SOLEDAD, SAN ANTONIO, TEXAS 78205",1,financial_755,NBC BANK - SANANTONIO NA
NCNB TEXAS NATIONAL BANK,1,financial_759,NCNB TEXAS NATIONAL BANK
"NCNB TEXAS NATIONAL BANK, TRUSTEE",1,financial_759,NCNB TEXAS NATIONAL BANK
NEDSCHROEF SCHROZBERG GMBH,1,financial_5122,NEDSCHROEF SCHROZBERG GMBH
"NEOMEDIA TECHNOLOGIES, INC.",1,financial_5130,NEOMEDIA TECHNOLOGIES INC
NEOPHOTONICS CORPORATION,1,financial_5131,NEOPHOTONICS CORP
"NETAPP, INC.",1,financial_5133,NETAPP INC
NETBREEDERS LLC,1,financial_5134,NETBREEDERS LLC
"NETRATINGS, INC.",1,financial_5136,NETRATINGS INC
NEVILLE DEVELOPMENT COMPANY,1,financial_5145,NEVILLE DEVELOPMENT CO
"NEW ENTERPRISE ASSOCIATES VII, LIMITED PARTNERSHIP",1,financial_103,NEW ENTERPRISE ASSOCIATES 10 PARTNERSHIP
"NEW HEALTH CAPITAL PARTNERS MANAGEMENT LP, AS ADMINISTRATIVE AGENT",1,financial_5150,NEW HEALTH CAPITAL PARTNERS MANAGEMENT LP
"NEW STREAM SECURED CAPITAL, L.P.",1,financial_5153,NEW STREAM SECURED CAPITAL LP
"NEW YORK LIFE CAPITAL PARTNERS II, L.P.",1,financial_5695,NEW YORK LIFE CAPITAL PARTNERS II LP
"NEWSPRING MEZZANINE CAPITAL II, L.P.",1,financial_5158,NEWSPRING MEZZANINE CAPITAL II LP
"NEWSTAR FINANCIAL, INC., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",1,financial_764,NEWSTAR FINANCIAL
"NEXTALARM MONITORING SERVICES, INC.",1,financial_5164,NEXTALARM MONITORING SERVICES INC
"NGEN III, L.P.",1,financial_766,NGEN II
"NICKOLL, BENJAMIN E.",1,financial_5168,NICKOLL BENJAMIN E
NIPPON ENTERPRISE DEVELOPMENT CORP.,1,financial_5174,NIPPON ENTERPRISE DEVELOPMENT CORP
NJEDA,1,financial_5549,NJEDA
NORDEA BANK DANMARK A/S,1,financial_769,NORDEA BANK FINLAND
NORDIC TRUSTEE & AGENCY AB (PUBL),1,financial_5193,NORDIC
"NORMAN ENTERPRISES, INC.",1,financial_5195,NORMAN ENTERPRISES INC
"NORTH AMERICA VENTURE FUND II, L.P. AS COLLATERAL AGENT",1,financial_770,NORTH AMERICA VENTURE FUND II
"NORTH AMERICAN PHILIPS CORPORATION, A CORP OF DE",1,financial_5697,NORTH AMERICAN PHILIPS CORP A CORP OF DE
"NORTH AMERICAN SCIENCE ASSOCIATES, INC.",1,financial_5698,NORTH AMERICAN SCIENCE ASSOCIATES INC
NORTH ATLANTIC VENTURE FUND,1,financial_771,NORTH ATLANTIC LIFE INSURANCE CO OF AMERICA
"NORTH HAVEN CREDIT PARTNERS II L.P., AS ADMINISTRATIVE AGENT",1,financial_772,NORTH HAVEN CREDIT PARTNERS II
NORTHERN TRUST BANK/O'HARE N.A.,1,financial_774,NORTHERN
"NORTHSTAR BIOTECH GROUP, LLC",1,financial_5210,NORTHSTAR BIOTECH GROUP LLC
"NORWEST BANK ARIZONA, N.A.",1,financial_778,NORWEST BANK MINNESOTA NA
"NORWEST BANK IOWA, NATIONAL ASSOCIATION",1,financial_778,NORWEST BANK MINNESOTA NA
NORWEST BANK MINNESOTA,1,financial_778,NORWEST BANK MINNESOTA NA
NORWEST BANK MINNESOTA N.A.,1,financial_778,NORWEST BANK MINNESOTA NA
"NORWEST BANK MINNESOTA, N.A. AS AGENT FOR QUANTUM PARTNERS LDC AND QUOTA FUND, N.V.",1,financial_778,NORWEST BANK MINNESOTA NA
"NORWEST BANK MONTANA, N.A.",1,financial_778,NORWEST BANK MINNESOTA NA
"NORWEST BANK OF MINNESOTA, N.A.",1,financial_778,NORWEST BANK MINNESOTA NA
"NORWEST BANK, ARIZONA, NATIONAL ASSOCIATION",1,financial_778,NORWEST BANK MINNESOTA NA
"NORWEST BUSINESS CREDIT, INC. A MN CORPORATION",1,financial_779,NORWEST BUSINESS CREDIT
"NQP SPV II, L.P., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",1,financial_5228,NQP SPV II LP & COLLATERAL AGENT
NSF I LLC,1,financial_5230,NSF I LLC
"NXT CAPITAL SBIC, LP",1,financial_783,NXT CAPITAL LLC
"NXT CAPITAL, LLC",1,financial_783,NXT CAPITAL LLC
"O'DONNELL, DENNIS",1,financial_5240,O DONNELL DENNIS
"OAK INVESTMENT PARTNERS IX, L.P.",1,financial_786,OAK INVESTMENT PARTNERS IV
"OAK IX AFFILIATES FUND, L.P.",1,financial_787,OAK IX AFFILIATES FUND
"OAK IX AFFILIATES FUND-A, L.P.",1,financial_787,OAK IX AFFILIATES FUND
"OAKES, FITZWILLIAMS & CO. LIMITED",1,financial_788,OAKES FITZWILLIAMS & CO
"OAKES, FITZWILLIAMS & CO. LIMITED AS AGENT FOR CERTAIN LENDERS",1,financial_788,OAKES FITZWILLIAMS & CO
"OAKTREE CAPITAL MANAGEMENT, LLC",1,financial_5245,OAKTREE CAPITAL MANAGEMENT LLC
"OBSIDIAN AGENCY SERVICES, INC., AS AGENT",1,financial_790,OBSIDIANAGENCY SERVICES
"OCEAN II PLO, LLC",1,financial_792,OCEAN II PLO LLC
"OCM FIE, LLC, AS ADMINISTRATIVE AGENT",1,financial_793,OCM FIE LLC
OLD KENT BANK,1,financial_796,OLD KENT BANK-ILLINOIS
"ONEWEST BANK, FSB",1,financial_797,ONEWEST BANK FSB
"OPTHALMIC RESEARCH GROUP INTERNATIONAL CORP., A CORP. OF DE",1,financial_5285,OPTHALMIC RESEARCH GROUP INTERNATIONAL CORP A CORP OF DE
OPUS 5949 LLC,1,financial_799,OPUS 5949 LLC
"OPUS 5949, LLC",1,financial_799,OPUS 5949 LLC
"OPUS 5959, LLC F/K/A TIE INVESTORS, LLC",1,financial_5289,OPUS 5959 LLC F K A TIE INVESTORS LLC
ORACEUTICAL INNOVATIVE PROPERTIES LLC,1,financial_5291,ORACEUTICAL INNOVATIVE PROPERTIES LLC
ORBITER FUND LTD.,1,financial_5296,ORBITER FUND LTD
"ORDOWER, LAWRENCE, MR.",1,financial_5298,ORDOWER LAWRENCE MR
ORGAPACK GMBH,1,financial_5301,ORGAPACK GMBH
ORIX FINANCE CORP I,1,financial_803,ORIX FINANCE CORP
ORIX USA CORPORATION,1,financial_5303,ORIX USA CORP
"ORIX VENTURE FINANCE, LLC",1,financial_804,ORIX GROWTH CAPITAL LLC
"ORTHO-MCNEIL-JANSSEN PHARMACEUTICALS, INC.",1,financial_5310,ORTHO-MCNEIL-JANSSEN PHARMACEUTICALS INC
"OSIRIS THERAPEUTICS, INC.",1,financial_5313,OSIRIS THERAPEUTICS INC
"OSTEOTECH, INC.",1,financial_5315,OSTEOTECH INC
"OTSUKA HOLDINGS CO., LTD.",1,financial_5320,OTSUKA HOLDINGS CO LTD
"OTSUKA MEDICAL DEVICES CO., LTD.",1,financial_5321,OTSUKA MEDICAL DEVICES CO LTD
"OVONYX, INC.",1,financial_5324,OVONYX INC
OWENS CORNING,1,financial_5325,OWENS CORNING
"OXFORD FINANCE CORPORATION, AS AGENT",1,financial_807,OXFORD FINANCE LLC
P.C.H. INTERNATIONAL,1,financial_808,P C H INTERNATIONAL
"PACIFIC BUSINESS FUNDING, A DIVISION OF CUPERTINO NATIONAL BANK",1,financial_809,PACIFIC BUSINESS FUNDING
"PACIFIC GROWTH EQUITIES, INC.",1,financial_5331,PACIFIC GROWTH EQUITIES INC
PACIFIC WESTERN BANK D/B/A PACIFIC WESTERN BUSINESS FINANCE,1,financial_810,PACIFIC WESTERN BANK
PACTIV CORPORATION,1,financial_5338,PACTIV CORP
PALL EUROPE LTD.,1,financial_5347,PALL EUROPE LTD
PALO ALTO RESEARCH CENTER INCORPORATED,1,financial_5351,PALO ALTO RESEARCH CENTER INC
"PANDORA SELECT PARTNERS, L.P.",1,financial_5354,PANDORA SELECT PARTNERS LP
PARADIGM CAPITAL PARTNERS LIMITED,1,financial_5359,PARADIGM CAPITAL PARTNERS LTD
"PARAMOUNT CAPITALS, INC.",1,financial_812,PARAMOUNT CAPITAL
"PARIBAS, CHICAGO BRANCH",1,financial_5522,PARIBAS FOMERLY KNOWNAS BANQUE PARIBAS
PARK STATE BANK,1,financial_5366,PARK STATE BANK
"PARKE, DAVIS & COMPANY, A MI CORP.",1,financial_5368,PARKE DAVIS & CO A MI CORP
"PARSONS, CHARLES F.",1,financial_5372,PARSONS CHARLES F
PARTNERS FOR GROWTH,1,financial_813,PARTNERS FOR GROWTH
"PASSARETTI, ZACHARY, MD",1,financial_5373,PASSARETTI ZACHARY MD
PATHLIGHT CAPITAL FUND I LP,1,financial_815,PATHLIGHT CAPITAL
"PATTON, JOHN B.",1,financial_818,PATTON JOHN
"PAUDENTIAL INSURANCE COMPANY OF AMERICA., THE",1,financial_5384,PAUDENTIAL INSURANCE CO OF AMERICA
PAUL ROYALTY FUND HOLDINGSS II,1,financial_819,PAUL ROYALTY FUND HOLDINGS II
"PAULSON, PHOTIOS T.",1,financial_5388,PAULSON PHOTIOS T
"PAYPAL, INC.",1,financial_5391,PAYPAL INC
PBLM ADVT LLC,1,financial_5392,PBLM ADVT LLC
PEARL STREET L.P.,1,financial_5399,PEARL STREET LP
"PEGASUS CAPITAL II, L.P.",1,financial_5403,PEGASUS CAPITAL II LP
"PEH WORLDWIDE HOLDING, LLC, A DELAWARE LIMITED LIABILITY CO.",1,financial_5405,PEH WORLDWIDE HOLDING LLC A DELAWARE LTD LIABILITY CO
"PENINSULA BANK BUSINESS FUNDING, A DIVISION OF THE PRIVATE BANK OF THE PENINSULA",1,financial_821,PENINSULA BANK BUSINESS FUNDING
"PENTECH FINANCIAL SERVICES, INC.",1,financial_5412,PENTECH FINANCIAL SERVICES INC
"PEQUOT OFFSHORE PRIVATE EQUITY PARTNERS III, L.P.",1,financial_5418,PEQUOT OFFSHORE PRIVATE EQUITY PARTNERS III LP
"PEQUOT PRIVATE EQUITY FUND III, L.P.",1,financial_824,PEQUOT EQUITY FUND II
"PEQUOT PRIVATES EQUITY FUND III, L.P.",1,financial_824,PEQUOT EQUITY FUND II
"PERCEPTIVE CREDIT HOLDINGS II, LP, AS THE ADMINISTRATIVE AGENT",1,financial_825,PERCEPTIVE CREDIT HOLDINGS II
PERK.COM INC.,1,financial_5426,PERK COM INC
"PERRIN, DONALD",1,financial_5429,PERRIN DONALD
"PFIZER INC., 235 EAST 42ND ST., NEW YORK, NY 10017 A CORP. OF DE",1,financial_830,PFIZER
PHARMACIA & UPJOHN COMPANY,1,financial_832,PHARMACIA & UPJOHN
"PHARMACIA, INC.",1,financial_5449,PHARMACIA INC
PHASE FORWARD INCORPORATED,1,financial_5453,PHASE FORWARD INC
"PHILADELPHIA NATIONAL BANK, THE, BROAD AND CHESTNUT STREETS, PHILADELPHIA, PA. 19101",1,financial_833,PHILADELPHIA NATIONAL BANK
"PHILLIPS, STEVEN",1,financial_5455,PHILLIPS STEVEN
PIERRE HOCHULI,1,financial_5465,PIERRE HOCHULI
"PINEY LAKE OPPORTUNITIES ECI MASTER FUND LP, AS AGENT",1,financial_5466,PINEY LAKE OPPORTUNITIES ECI MASTER FUND LP
PINNACLE BANK,1,financial_5467,PINNACLE BANK
PIPESTREAM B.V.,1,financial_5471,PIPESTREAM BV
PITANGO VENTURE CAPITAL FUND III (USA) L.P..,1,financial_839,PITANGO VENTURE CAPITAL FUND III USA
PITANGO VENTURE CAPITAL FUND III (USA) LP,1,financial_839,PITANGO VENTURE CAPITAL FUND III USA
PITNEY BOWES INC.,1,financial_5473,PITNEY BOWES INC
"PITTSBURGH NATIONAL BANK, A NATIONAL BANKING ASSOCIATION",1,financial_840,PITTSBURGH NATIONAL BANK
"PIVOTAL INVESTMENT PARTNERS I, L.P.",1,financial_5476,PIVOTAL INVESTMENT PARTNERS I LP
"PLANETWEB, INC.",1,financial_5478,PLANETWEB INC
PLANNING SYSTEMS INCORPORATED,1,financial_5479,PLANNING SYSTEMS INC
PLIANT SOLUTION CORPORATION,1,financial_845,PLIANT SOLUTIONS CORP
PMP PARTNERS LLC,1,financial_5494,PMP PARTNERS LLC
PNC AGENT NATIONAL ASSOCIATION,1,financial_846,PNC BANK NA
"PNC BANK, A NATIONAL ASSOCIATION (AS ADMINISTRATIVE AGENT)",1,financial_846,PNC BANK NA
"PNC BANK, N.A., AGENT",1,financial_846,PNC BANK NA
"PNC BANK, NATIONAL ASSOC.",1,financial_846,PNC BANK NA
"PNC BANK, NATIONAL ASSOCIATION AND FIRST UNION NATIONAL BANK",1,financial_846,PNC BANK NA
"PNC BANK, NATIONAL ASSOCIATION D/B/A VENTURE BANK @ PNC",1,financial_846,PNC BANK NA
"PNC BANK, NATIONAL ASSOCIATIONS",1,financial_846,PNC BANK NA
"PNC BANK, OHIO, N.A.",1,financial_846,PNC BANK NA
"PNC CAPITAL CORP., A DE CORP.",1,financial_5497,PNC CAPITAL CORP A DE CORP
"POFF, CLIFFORD A.",1,financial_5501,POFF CLIFFORD A
"POGREBINSKY, VICTOR",1,financial_5502,POGREBINSKY VICTOR
"POGUE, SHERRI L., AS AGENT FOR PATENTSMITH CORPORATION, JOHN R. BENEFIELD, NEAL COOPER, MICHAEL J. DOBIE, CARL JAY DOUGHERTY, JANEEN FERTITTA, GWEN B. IRWIN, LYNCH INVESTMENT COMPANY, HARRY H. LYNCH, WILLIAM W. LYNCH, JR., KAYLE S. MILLER,ROBERT NORRIS, SARA PALISI, SHERRI L. POGUE AND BRUCE L. WLSON",1,financial_5503,POGUE SHERRI L FOR PATENTSMITH CORP JOHN R BENEFIELD NEAL COOPER MICHAEL J DOBIE CARL JAY DOUGHERTY JANEEN FERTITTA GWEN B IRWIN LYNCH INVESTMENT CO HARRY H LYNCH WILLIAM W LYNCH JR KAYLE S MILLER ROBERT NORRIS SARA PALISI SHERRI L POGUE & BRUCE L WLSON
POINTSTATE FUND LP,1,financial_5505,POINTSTATE FUND LP
"POLARIS INDUSTRIES, INC.",1,financial_847,POLARIS INDUSTRIES
POLAROID CORPORATION,1,financial_5506,POLAROID CORP
POLSINELLI LLP,1,financial_5508,POLSINELLI LLP
POLYONE CORPORATION,1,financial_5511,POLYONE CORP
PONTIFAX MEDISON FINANCE LIMITED PARTNERSHIP,1,financial_849,PONTIFAX MEDISON FINANCE PARTNERSHIP
"POST-NEWSWEEK EDUCATION, INC.",1,financial_1415,POST-NEWSWEEK EDUCATION INC
"POWELL, JEFFREY D.",1,financial_1435,POWELL JEFFREY D
"POWELL, MARK",1,financial_1440,POWELL MARK
POWERLIGHT CORPORATION,1,financial_1458,POWERLIGHT CORP
"POWERS, LAIRD",1,financial_1465,POWERS LAIRD
"PPQ INVESTORS, A MICHIGAN CO-PARTNERSHIP",1,financial_1490,PPQ INVESTORS A MICHIGAN CO-PARTNERSHIP
"PREMIER LASER SYSTEMS, INC.",1,financial_856,PREMIER LASER SYSTEMS
PRESIDENT (BVI) INTERNATIONAL INVESTMENT HOLDINGS LTD.,1,financial_1181,PRESIDENT BVI INTERNATIONAL INVESTMENT HOLDINGS LTD
PRESIDENT AND FELLOWS OF HARVARD COLLEGE,1,financial_858,PRESIDENT & FELLOWS OF HARVARD COLLEGE
"PRESIDIO MANAGEMENT GROUP VIII, L.L.C.",1,financial_859,PRESIDIO MANAGEMENT GROUP
PRIDES CAPITAL PARTNERS CA LLC,1,financial_1190,PRIDES CAPITAL PARTNERS CA LLC
PRIMARY BANK,1,financial_1191,PRIMARY BANK
PRODELIN CORPORATION,1,financial_1718,PRODELIN CORP
"PRODUCE LASER TECHNOLOGIES, LLC",1,financial_3429,PRODUCE LASER TECHNOLOGIES LLC
"PROFUTURES BRIDGE CAPTIAL FUND, L.P.",1,financial_862,PROFUTURES BRIDGE CAPITAL FUND
PROGRESS RAIL SERVICES INC.,1,financial_1736,PROGRESS RAIL SERVICES INC
"PROSPECT CAPITAL CORPORATION, SECOND LIEN HOLDER",1,financial_864,PROSPECT CAPITAL CORP
PROSPERAN BANK,1,financial_1221,PROSPERAN BANK
PRUDENT BEAR FUND INC.,1,financial_867,PRUDENT BEAR FUND
"PS PHARMACEUTICALS, INC.",1,financial_1857,PS PHARMACEUTICALS INC
PTT GLOBAL CHEMICAL PUBLIC COMPANY LIMITED,1,financial_1861,PTT GLOBAL CHEMICAL PUBLIC CO LTD
"PUCCI & ASSOCIATES OF FLORIDA, INC.",1,financial_1253,PUCCI & ASSOCIATES OF FLORIDA INC
PUMPKIN LTD.,1,financial_1879,PUMPKIN LTD
PYXIS CORPORATION,1,financial_1909,PYXIS CORP
"QC OPTICS, INC.",1,financial_1269,QC OPTICS INC
"QUICKIE DESIGNS, INC.",1,financial_873,QUICKIE DESIGNS
"RAI, AJITESH",1,financial_1301,RAI AJITESH
"RAPID CAST, INC.",1,financial_2050,RAPID CAST INC
"RBS CITIZENS BUSINESS CAPITAL, A DIVISION OF RBS ASSET FINANCE, INC., AS AGENT",1,financial_878,RBS BUSINESS CAPITAL
"RBS CITIZENS, NATIONAL ASSOCIATION AS ADMINISTRATIVE AGENT AND LENDER",1,financial_879,RBS CITIZENS NA
"REBUILDING SERVICE, INC.",1,financial_2190,REBUILDING SERVICE INC
"RECAP HOLDINGS, LLC",1,financial_2192,RECAP HOLDINGS LLC
"RECYCLING SCIENCES INTERNATIONAL, INC., A CORP. OF IL",1,financial_881,RECYCLING SCIENCES INTERNATIONAL
"RED HAT, INC.",1,financial_2217,RED HAT INC
"RED RIVER RESOURCES, INC.",1,financial_882,RED RIVER RESOURCES
REGAL BELOIT AUSTRALIA PTY LTD,1,financial_5055,REGAL BELOIT AUSTRALIA PTY LTD
"REGENMEDTX, LLC",1,financial_2293,REGENMEDTX LLC
"REGIMENT CAPITAL SPECIAL SITUATIONS FUND IV, L.P., AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",1,financial_886,REGIMENT CAPITAL SPECIAL SITUATIONS FUND V
REGIONS BANK AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT,1,financial_5523,REGIONS BANK
"REGIONS, AS COLLATERAL AGENT",1,financial_5523,REGIONS BANK
"REMOBILE, INC.",1,financial_1369,REMOBILE INC
"RENEWABLE POWER RESOURES, LLC",1,financial_888,RENEWABLE POWER RESOURES LLC
REQUISITE TECHNOLOGY INC.,1,financial_1379,REQUISITE TECHNOLOGY INC
"RESERVOIR CAPITAL PARTNERS, L.P.",1,financial_889,RESERVOIR CAPITAL PARTNERS
"RESERVOIR CAPITAL PARTNERS, L.P., AS ADMINISTRATIVE AGENT",1,financial_889,RESERVOIR CAPITAL PARTNERS
"REVOLUTION CAPITAL, LLC",1,financial_1389,REVOLUTION CAPITAL LLC
