or_name,freq,entity_id,standard_name
"JOHNSON & JOHNSON INNOVATION - JJDC, INC.",54,financial_604,JOHNSON & JOHNSON INNOVATION - JJDC
JPMORGAN CHASE BANK F/K/A THE CHASE MANHATTAN BANK,54,financial_605,JP MORGAN CHASE BANK NA
MMC/GATX PARTNERSHIP NO. I TRANSAMERICA BUSINESS CREDIT CORPORATION,54,financial_725,MMC GATX PARTNERSHIP NO 1
"MORGAN STANLEY SENIOR FUNDING INC.,",54,financial_731,MORGAN STANLEY SENIOR FUNDING
"NYLIM MEZZANINE PARTNERS PARALLEL FUND, LP",54,financial_785,NYLIM MEZZANINE PARTNERS PARALLEL FUND
"OWL ROCK FIRST LIEN MASTER FUND, L.P.",54,financial_806,OWL ROCK CAPITAL CORP
"PLATINUM-MONTAUR LIFE SCIENCES, LLC",54,financial_5483,PLATINUM-MONTAUR LIFE SCIENCES LLC
"SPCP GROUP, LLC",54,financial_982,SPCP GROUP LLC
VERILY LIFE SCIENCES LLC,54,financial_2870,VERILY LIFE SCIENCES LLC
"WARBURG PINCUS PRIVATE EQUITY VIII, L.P.",54,financial_2952,WARBURG PINCUS PRIVATE EQUITY VIII LP
"APOLLO ENDOSURGERY INTERNATIONAL, LLC",53,financial_60,APOLLO ENDOSURGERY
"APOLLO ENDOSURGERY US, INC.",53,financial_60,APOLLO ENDOSURGERY
"APOLLO ENDOSURGERY, INC.",53,financial_60,APOLLO ENDOSURGERY
GMAC COMMERCIAL FINANCE LLC,53,financial_496,GMAC COMMERCIAL FINANCE LLC
"GOLDMAN SACHS CREDIT PARTNERS, L.P.",53,financial_501,GOLDMAN SACHS BANK USA
"GOLDMAN SACHS LENDING PARTNERS LLC, AS COLLATERAL AGENT",53,financial_502,GOLDMAN SACHS LENDING PARTNERS LLC
"HARBINGER CAPITAL PARTNERS MASTER FUND I, LTD.",53,financial_4131,HARBINGER CAPITAL PARTNERS MASTER FUND I LTD
HAYFIN SERVICES LLP,53,financial_532,HAYFIN SERVICES
"LPATH THERAPEUTICS, INC.",53,financial_4739,LPATH THERAPEUTICS INC
NATIONAL ELECTRICAL BENEFIT FUND,53,financial_5095,NATIONAL ELECTRICAL BENEFIT FUND
"VENTURE LENDING & LEASING V, INC.",53,financial_1061,VENTURE LENDING & LEASING IV
BEAR STERNS CORPORATE LENDING INC.,52,financial_133,BEAR STEARNS CORPORATE LENDING
BLACKROCK CAPITAL INVESTMENT CORPORATION,52,financial_2311,BLACKROCK CAPITAL INVESTMENT CORP
"CITICORP TRUSTEE COMPANY LIMITED, AS SECURITY AGENT",52,financial_5518,CITICORP NORTH AMERICA
"GILO VENTURES II, L.P.",52,financial_486,GILO VENTURES II
"GOLDMAN SACHS INVESTMENT PARTNERS AGGREGATING FUND HOLDINGS, L.P.",52,financial_502,GOLDMAN SACHS LENDING PARTNERS LLC
HERITAGE BANK OF COMMERCE,52,financial_4194,HERITAGE BANK OF COMMERCE
INTERNATIONAL RECTIFIER CORPORATION,52,financial_584,INTERNATIONAL RECTIFIER CORP
NATIONAL BANK OF CANADA,52,financial_197,NATIONAL BANK OF DETROIT
"SDS MERCHANT FUND, L.P.",52,financial_926,SDS MERCHANT FUND
SYNTEK CAPITAL GMBH,52,financial_4924,SYNTEK CAPITAL GMBH
"TRUIST BANK (AS SUCCESSOR BY MERGER TO SUNTRUST BANK), COLLATERAL AGENT",52,financial_1053,TRUIST BANK
"XG TECHNOLOGY, INC.",52,financial_3257,XG TECHNOLOGY INC
"ABN AMRO BANK N.V., AS AGENT",51,financial_6,ABNAMRO BANK
CONTINENTAL BANK N.A.,51,financial_288,CONTINENTAL BANK NA
FINOVA CAPITAL CORPORATION,51,financial_418,FINOVA CAPITAL CORP
AMERICAN NATIONAL BANK AND TRUST COMPANY OF CHICAGO,50,financial_44,AMERICAN NATIONAL BANK
"AVIDBANK CORPORATE FINANCE, A DIVISION OF AVIDBANK",50,financial_5512,AVIDBANK CORPORATE FINANCE
"BERKSHIRE BANK, THE",50,financial_140,BERKSHIRE BANK
BNY ASSET SOLUTIONS LLC,50,financial_155,BNY ASSET SOLUTIONS LLC
ELI LILLY AND COMPANY,50,financial_3625,ELI LILLY & CO
JPMORGAN CHASE BANK (F/K/A THE CHASE MANHATTAN BANK) AS COLLATERAL AGENT,50,financial_605,JP MORGAN CHASE BANK NA
"LBC CREDIT AGENCY SERVICES, LLC",50,financial_642,LBC CREDIT PARTNERS III
"SANTA BARBARA BANK & TRUST, AS TRUSTEE",50,financial_910,SANTA BARBARA BANK &
TRISTATE CAPITAL BANK,50,financial_2574,TRISTATE CAPITAL BANK
TRUIST BANK (FORMERLY KNOWN AS BRANCH BANKING AND TRUST COMPANY)),50,financial_1053,TRUIST BANK
"WELLS FARGO CAPITAL FINANCE, LLC, AS ADMINISTRATIVE AGENT",50,financial_1103,WELLS FARGO BANK NA
"AGILITY CAPTIAL, LLC",49,financial_21,AGILITY CAPITAL LLC
ALLY COMMERCIAL FINANCE LLC,49,financial_34,ALLY BANK
HSBC BANK USA,49,financial_560,HSBC BANK USA NA
"JP MORGAN CHASE BANK, N.A. AS ADMINISTRATIVE AGENT SUCCESSOR ADMINISTRATIVE AGENT TO THE BANK OF NEW YORK",49,financial_605,JP MORGAN CHASE BANK NA
"MVC CAPITAL, INC., AS AGENT",49,financial_742,MVC CAPITAL
"OBSIDIAN, LLC, AS COLLATERAL AGENT",49,financial_791,OBSIDIAN LLC
"SIXTH STREET SPECIALTY LENDING, INC. (F/K/A TPG SPECIALTY LENDING, INC.)",49,financial_959,SIXTH STREET LENDING PARTNERS
"WELLS FARGO BANK, NATIONAL ASSOCIATION (A SUCCESSOR BY MERGER TO WELLS FARGO RETAIL FINANCE, LLC)",49,financial_1103,WELLS FARGO BANK NA
B. A. LEASING CORPORATION,48,financial_88,B A LEASING CORP
"BANK OF AMERICA NATIONAL TRUST AND SAVINGS ASSOCIATION, AS SUCCESSOR IN INTEREST BY ACQUISITION OF CONTINENTAL BANK, N.A.",48,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A., A NATIONAL BANKING ASSOCIATION, AS SUCCESSOR-BY-MERGER TO LASALLE BANK NATIONAL ASSOCIATION",48,financial_43,BANK OF AMERICA NA
"CHASE MANHATTAN BANK, THE, AS COLLATERAL AGENT",48,financial_231,CHASE MANHATTAN BANK
CONNECTICUT DEVELOPMENT AUTHORITY,48,financial_3088,CONNECTICUT DEVELOPMENT AUTHORITY
ELKHORN PARTNERS LIMITED PARTNERSHIP,48,financial_3632,ELKHORN PARTNERS LTD PARTNERSHIP
LASALLE NATIONAL BANK,48,financial_636,LASALLE BANK NA
"MELLON BANK, N.A. AS COLLATERAL AGENT",48,financial_102,BANK OF NEW YORK MELLON
"NMT MEDICAL, INC.",48,financial_5181,NMT MEDICAL INC
PNC BANK,48,financial_846,PNC BANK NA
STEGODON CORPORATION,48,financial_2017,STEGODON CORP
"SUN KELLWOOD FINANCE, LLC",48,financial_2103,SUN KELLWOOD FINANCE LLC
"U.S. BANK NATIONAL ASSOCIATION, AS SECURED NOTES COLLATERAL AGENT",48,financial_3,US BANK NA
"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION, AS SUCCESSOR TO U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT",48,financial_3,US BANK NA
"UBS AG, STAMFORD BRANCH, AS FIRST LIEN ADMINISTRATIVE AGENT",48,financial_1062,UBS STAMFORD
"UBS AG, STAMFORD BRANCH, AS SECOND LIEN ADMINISTRATIVE AGENT",48,financial_1062,UBS STAMFORD
"WELLS FARGO BANK, N.A., AS ADMINISTRATIVE AGENT",48,financial_1103,WELLS FARGO BANK NA
"WINTRUST BANK, N.A.",48,financial_1115,WINTRUST BANK NA
"ANTARES CAPITAL LP, AS SUCCESSOR TO GENERAL ELECTRIC CAPITAL CORPORATION, AS AGENT",47,financial_55,ANTARES CAPITAL
ATHYRIUM OPPORTUNITIES III CO-INVEST 1 LP,47,financial_79,ATHYRIUM OPPORTUNITIES II ACQUISITION
CONGRESS FINANCIAL CORPORATION (CENTRAL),47,financial_284,CONGRESS FINANCIAL CORP
HUDSON BAY MASTER FUND LTD.,47,financial_564,HUDSON BAY MASTER FUND
ING CAPITAL LLC,47,financial_575,ING CAPITAL LLC
"JPMORGAN CHASE BANK, AS COLLATERAL AGENT",47,financial_605,JP MORGAN CHASE BANK NA
"MERRILL LYNCH CREDIT PRODUCTS, LLC",47,financial_702,MERRILL LYNCH CAPITAL
"TANG CAPITAL PARTNERS, LP",47,financial_1015,TANG CAPITAL PARTNERS
"ARES CAPITAL CORPORATION, AS ADMINISTRATIVE AGENT",46,financial_68,ARES CAPITAL CORP
BANK OF NEW YORK MELLON,46,financial_102,BANK OF NEW YORK MELLON
"CREDIT SUISSE AG, AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",46,financial_309,CREDIT SUISSE
GUARANTY BUSINESS CREDIT CORPORATION,46,financial_514,GUARANTY BUSINESS CREDIT CORP
"KEYBANK NATIONAL ASSOCIATION, AS ADMINISTRATIVE AGENT",46,financial_613,KEYBANK NA
SANWA BANK CALIFORNIA,46,financial_912,SANWA BANK CALIFORNIA
SLR INVESTMENT CORP.,46,financial_963,SLR INVESTMENT CORP F K A SOLAR CAPITAL
"THE HUNTINGTON NATIONAL BANK, AS ADMINISTRATIVE AGENT",46,financial_566,HUNTINGTON NATIONAL BANK
"WILMINGTON TRUST COMPANY, AS COLLATERAL AGENT",46,financial_1111,WILMINGTON NA
"WPV, INC.",46,financial_3250,WPV INC
"ARI SERVICE, INC., AS SUCCESSOR IN INTEREST BY MERGER TO AST RESEARCH, INC.",45,financial_1621,ARI SERVICE INC AS SUCCESSOR IN INTEREST BY MERGER TO AST RESEARCH INC
"BAKER BROS ADVISORS, LLC",45,financial_92,BAKER BROS ADVISORS LLC
BANK OF AMERICA N.A. (F/K/A BANK OF AMERICA NATIONAL TRUST AND SAVINGS ASSOCIATION),45,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, NATIONAL ASSOCIATION, AS DOMESTIC ADMINISTRATIVE AGENT",45,financial_43,BANK OF AMERICA NA
"BARCLAYS BANK PLC, AS ADMINISTRATIVE AGENT",45,financial_126,BARCLAYS BANK
BMO HARRIS BANK N.A,45,financial_154,BMO HARRIS BANK NA
"BROADWOOD PARTNERS, L.P.",45,financial_2429,BROADWOOD PARTNERS LP
"CARLYLE/RIVERSTONE GLOBAL ENERGY AND POWER FUND I, L.P.",45,financial_211,CARLYLE RIVERSTONE GLOBAL ENERGY & POWER FUND I
"CENTRE LANE PARTNERS MASTER CREDIT FUND II, L. P., AS THE SUCCESSOR IN INTEREST TO WELLS FARGO BANK, NATIONAL ASSOCIATION",45,financial_223,CENTRE LANE PARTNERS MASTER CREDIT FUND II THE SUCCESSOR IN INTEREST TO WELLS FARGO BANK NA
"CREDIT SUISSSE AG, CAYMAN ISLANDS BRANCH, AS ADMINISTRATIVE AGENT",45,financial_309,CREDIT SUISSE
"GMAC COMMERICAL FINANCE LLC, AS AGENT",45,financial_496,GMAC COMMERCIAL FINANCE LLC
"HENNIGES AUTOMOTIVE HOLDINGS, INC.",45,financial_543,HENNIGES AUTOMOTIVE HOLDINGS
MASSMUTUAL CORPORATE INVESTORS,45,financial_5673,MASSMUTUAL CORPORATE INVESTORS
MASSMUTUAL PARTICIPATION INVESTORS,45,financial_5684,MASSMUTUAL PARTICIPATION INVESTORS
"OWL ROCK CAPITAL CORPORATION, AS COLLATERAL AGENT",45,financial_806,OWL ROCK CAPITAL CORP
"THE BANK OF NEW YORK MELLON (F/K/A THE BANK OF NEW YORK), AS COLLATERAL AGENT",45,financial_102,BANK OF NEW YORK MELLON
"THE CIT GROUP/ BUSINESS CREDIT, INC",45,financial_244,CIT GROUP BUSINESS CREDIT
"TOTAL ENERGIES NOUVELLES ACTIVITES USA, SAS (F/K/A TOTAL GAS & POWER USA, SAS)",45,financial_1040,TOTAL ENERGIES NOUVELLES ACTIVITES USA
"YA GLOBAL INVESTMENTS, LP",45,financial_1128,YA GLOBAL INVESTMENTS
"CENTERPOINT VENTURE PARTNERS, L.P.",44,financial_2684,CENTERPOINT VENTURE PARTNERS LP
"CHEMICAL BANK, AS SUCCESSOR BY MERGER WITH MANUFACTURERS HANOVER TRUST COMPANY",44,financial_234,CHEMICAL BANK
"COOPERATIEVE CENTRALE RAIFFEISEN-BOERENLEENBANK B.A., ""RABOBANK NEDERLAND,"" NEW YORK BRANCH",44,financial_294,COOPERATIEVE CENTRALE RAIFFEISEN-BOERENLEENBANK B A RABOBANK NEDERLAND NEW YORK
DEUTSCHE BANK TRUST COMPANY AMERICAS (AS INDENTURE TRUSTEE),44,financial_350,DEUTSCHE BANK
FIRST FIDELITY BANK,44,financial_427,FIRST FIDELITY BANK
MERRILL LYNCH CORPORATION,44,financial_702,MERRILL LYNCH CAPITAL
"MWV PINNACLE CAPITAL FUND, L.P.",44,financial_743,MWV PINNACLE CAPITAL FUND
PATHLIGHT CAPITAL LP,44,financial_815,PATHLIGHT CAPITAL
"PINE STREET CAPITAL PARTNERS II, L.P.",44,financial_837,PINE STREET CAPITAL PARTNERS II
"READY, JOSEPH F.",44,financial_1334,READY JOSEPH F
"RHO VENTURES (QP), L.P.",44,financial_1406,RHO VENTURES QP LP
ROYALTY SECURITIZATION TRUST I,44,financial_1522,ROYALTY SECURITIZATION TRUST I
SECURITY PACIFIC BUSINESS CREDIT INC.,44,financial_929,SECURITY PACIFIC NATIONAL BANK
"WELLS FARGO CAPITAL FINANCE, LLC, SUCCESSOR BY MERGER TO WACHOVIA CAPITAL FINANCE CORPORATION (CENTRAL)",44,financial_1103,WELLS FARGO BANK NA
"YORK INTERNATIONAL CORPORATION, A DE CORP.",44,financial_3269,YORK INTERNATIONAL CORP A DE CORP
BANK OF AMERICA,43,financial_43,BANK OF AMERICA NA
BANQUE PARIBAS,43,financial_123,BANQUE PARIBAS
"BARCLAYS BUSINESS CREDIT, INC.",43,financial_125,BARCLAYS BUSINESS CREDIT
"BARCLAYS BUSINESS CREDIT, INC., A CORP OF CT",43,financial_125,BARCLAYS BUSINESS CREDIT
"BROWN SIMPSON PARTNERS I, LTD.",43,financial_2441,BROWN SIMPSON PARTNERS I LTD
"CASTLE CREEK HEALTHCARE INVESTORS, LLC",43,financial_213,CASTLE CREEK HEALTHCARE INVESTORS LLC
"CC LIFESCIENCE, LTD.",43,financial_218,CC LIFESCIENCE
"CCL FUND, LLC",43,financial_219,CCL FUND LLC
"CREDIT SUISSE, AS SECOND LIEN COLLATERAL AGENT",43,financial_309,CREDIT SUISSE
"GRANITE VENTURES, LLC",43,financial_107,GRANITE VENTURES LLC
"KEY CORPORATE CAPITAL, INC., FORMERLY SOCIETY NATIONAL BANK, AS AGENT",43,financial_4526,KEY CORPORATE CAPITAL INC FORMERLY SOCIETY NATIONAL BANK
MAXWELL (MAURITIUS) PTE LTD,43,financial_4831,MAXWELL MAURITIUS PTE LTD
"MEDALLION CAPITAL, INC.",43,financial_4866,MEDALLION CAPITAL INC
PARIBAS (FOMERLY KNOWN AS BANQUE PARIBAS),43,financial_5522,PARIBAS FOMERLY KNOWNAS BANQUE PARIBAS
QUINTESSENCE FUND L.P.,43,financial_1280,QUINTESSENCE FUND LP
QVT FUND LP,43,financial_1281,QVT FUND LP
"SDS MERCHANT FUND, L.P., AS COLLATERAL AGENT",43,financial_926,SDS MERCHANT FUND
WILMINGTON TRUST FSB (SUCCESSOR TO CAPITALSOURCE FINANCE LLC),43,financial_1111,WILMINGTON NA
CHRYSLER CAPITAL CORPORATION,42,financial_2834,CHRYSLER CAPITAL CORP
"COMERICA BANK, AS AGENT",42,financial_117,COMERICA BANK
"ENABLE CAPITAL MANAGEMENT, LLC",42,financial_389,ENABLE CAPITAL MANAGEMENT LLC
"ENABLE GROWTH PARTNERS, LP",42,financial_3661,ENABLE GROWTH PARTNERS LP
GLADSTONE CAPITAL CORPORATION,42,financial_487,GLADSTONE CAPITAL CORP
"GOLDMAN SACHS SPECIALTY LENDING GROUP, L.P., AS AGENT",42,financial_502,GOLDMAN SACHS LENDING PARTNERS LLC
INN SA LLC,42,financial_4343,INN SA LLC
MADISON CAPITAL FUNDING LLC,42,financial_663,MADISON CAPITAL FUNDING LLC
"PATRICK J. CROWLEY, TRUSTEE",42,financial_5380,PATRICK J CROWLEY TRUSTEE
PNC BANK CANADA BRANCH,42,financial_846,PNC BANK NA
ROSENTHAL & ROSENTHAL,42,financial_899,ROSENTHAL & ROSENTHAL
SOVEREIGN BANK,42,financial_980,SOVEREIGN BANK
THE CHASEMANHATTAN BANK,42,financial_2343,CHASEMANHATTAN BANK
"TOTAL ENERGIES NOUVELLES ACTIVITIES USA, SAS (F/K/A TOTAL GAS & POWER USA, SAS)",42,financial_1040,TOTAL ENERGIES NOUVELLES ACTIVITES USA
U.S BANK NATIONAL ASSOCIATION,42,financial_3,US BANK NA
UNITED NATIONAL BANK,42,financial_2753,UNITED NATIONAL BANK
"WADE, WILLIAM J.",42,financial_1093,WADE WILLIAM J
"WHITE OAK GLOBAL ADVISORS, LLC, AS ADMINISTRATIVE AGENT",42,financial_5754,WHITE OAK GLOBAL ADVISORS LLC
WILMINGTON TRUST NATIONAL ASSOCIATION,42,financial_1111,WILMINGTON NA
"WILMINGTON TRUST, NATIONAL ASSOCIATION, AS SECURITY AGENT",42,financial_1111,WILMINGTON NA
"ALLY BANK, AS AGENT",41,financial_34,ALLY BANK
DBD CREDIT FUNDING LLC,41,financial_334,DBD CREDIT FUNDING LLC
"FIRST NATIONAL BANK OF CHICAGO, AS COLLATERAL AGENT, THE",41,financial_431,FIRST NATIONAL BANK OF CHICAGO
FORTRESS CREDIT CORP.,41,financial_455,FORTRESS CREDIT CO LLC
HUDSON BAY FUND LP,41,financial_564,HUDSON BAY MASTER FUND
"JPMORGAN CHASE BANK, N.A. (F/K/A THE CHASE MANHATTAN BANK), AS COLLATERAL AGENT",41,financial_605,JP MORGAN CHASE BANK NA
LANDMARK COMMUNITY BANK,41,financial_632,LANDMARK COMMUNITY BANK
"MERIDIAN MEDICAL TECHNOLOGIES, INC.",41,financial_5690,MERIDIAN MEDICAL TECHNOLOGIES INC
"PNC BANK, NATIONAL ASSOCIATION, AS AGENT FOR THE LENDERS",41,financial_846,PNC BANK NA
"ADVANCED TECHNOLOGY VENTURES VII (B), L.P.",40,financial_15,ADVANCED TECHNOLOGY VENTURES VII
"ADVANCED TECHNOLOGY VENTURES VII (C), L.P.",40,financial_15,ADVANCED TECHNOLOGY VENTURES VII
"ADVANCED TECHNOLOGY VENTURES VII, L.P.",40,financial_15,ADVANCED TECHNOLOGY VENTURES VII
"ARNEBECK, WILLIAM, INDIVIDUAL TRUSTEE",40,financial_71,ARNEBECK WILLIAM INDIVIDUAL
BACK BAY CAPITAL FUNDING LLC,40,financial_90,BACK BAY CAPITAL FUNDING LLC
"CHURCHILL FINANCIAL LLC, AS ADMINISTRATIVE AGENT",40,financial_2845,CHURCHILL FINANCIAL LLC
"CITIZENS BANK, N.A., AS SUCCESSOR TO RBS CITIZENS, N.A.",40,financial_254,CITIZENS BANK NA
CREDIT AGRICOLE INDOSUEZ,40,financial_306,CREDIT AGRICOLE INDOSUEZ
"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH (F/K/A CREDIT SUISSE FIRST BOSTON), AS COLLATERAL AGENT",40,financial_309,CREDIT SUISSE
DEUTSCHE BANK AG,40,financial_350,DEUTSCHE BANK
"DEUTSCHE BANK AG, LONDON BRANCH",40,financial_350,DEUTSCHE BANK
FIDELITY UNION BANK,40,financial_410,FIDELITY UNION BANK
"KPS SPECIAL SITUATIONS FUND II (A), L.P.",40,financial_626,KPS SPECIAL SITUATIONS FUND II
"KPS SPECIAL SITUATIONS FUND II, L.P.",40,financial_626,KPS SPECIAL SITUATIONS FUND II
"NBD BANK, N.A.",40,financial_756,NBD BANK NA
"VODIK LABS, LP",40,financial_2902,VODIK LABS LP
"VYTERIS, INC",40,financial_2921,VYTERIS INC
"WELLS FARGO CAPITAL FINANCE, LLC SUCCESSOR BY MERGER TO WACHOVIA CAPITAL FINANCE CORPORATION (NEW ENGLAND)",40,financial_1103,WELLS FARGO BANK NA
"ANALOG DEVICES, INC.",39,financial_1499,ANALOG DEVICES INC
"ATV ENTREPRENEURS VII, LP",39,financial_81,ATV ENTREPRENEURS VII
BPCR LIMITED PARTNERSHIP,39,financial_2372,BPCR LTD PARTNERSHIP
"BROADCAST LENDCO, LLC (SUCCESSOR TO PNC BANK, NATIONAL ASSOCIATION), AS AGENT",39,financial_171,BROADCAST LENDCO LLC
"CANTOR FITZGERALD SECURITIES, AS AGENT AND AS COLLATERAL AGENT",39,financial_200,CANTOR FITZGERALD SECURITIES
"CITICORP USA, INC., AS U.S. COLLATERAL AGENT",39,financial_5518,CITICORP NORTH AMERICA
"CREDIT SUISSE AG, SYDNEY BRANCH",39,financial_309,CREDIT SUISSE
CROWDOUT CAPITAL LLC,39,financial_318,CROWDOUT CAPITAL LLC
"GENERAL ELECTRIC CAPITAL CORPORATION, AS AGENT AND LENDER",39,financial_482,GENERAL ELECTRIC CAPITAL CORP
"HIGHBRIDGE PRINCIPAL STRATEGIES, LLC",39,financial_549,HIGHBRIDGE PRINCIPAL STRATEGIES LLC
"INNOVATUS LIFE SCIENCES LENDING FUND I, LP",39,financial_577,INNOVATUS LIFE SCIENCES LENDING FUND I
"JPMORGAN CHASE BANK, AS ADMINISTRATIVE AGENT (F/K/A THE CHASE MANHATTAN BANK)",39,financial_605,JP MORGAN CHASE BANK NA
"KHOSLA VENTURES III, LP",39,financial_4532,KHOSLA VENTURES III LP
LAKESTAR SEMI INC.,39,financial_4600,LAKESTAR SEMI INC
LB I GROUP INC.,39,financial_641,LB I GROUP
"SNTC HOLDING, INC., AS COLLATERAL AGENT",39,financial_966,SNTC HOLDING
"UBS AG, STAMFORD BRANCH, AS ADMINISTRATIVE AND COLLATERAL AGENT",39,financial_1062,UBS STAMFORD
"VINOD KHOSLA AND NEERU KHOSLA, TRUSTEES OF THE KFT TRUST DATED NOVEMBER 17, 1986",39,financial_2892,VINOD KHOSLA & NEERU KHOSLA TRUSTEES OF THE KFT TRUST DATED NOVEMBER 17 1986
"ANTARES CAPITAL LP, AS AGENT",38,financial_55,ANTARES CAPITAL
BANK OF AMERIC NATIONAL TRUST & SAVINGS ASSOCIATION,38,financial_1826,BANK OF AMERIC NATIONAL TRUST & SAVINGS ASSOCIATION
"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH, AS COLLATERAL AGENT, A BRANCH OF CREDIT SUISSE",38,financial_309,CREDIT SUISSE
"FLEET CAPITAL CANADA CORPORATION, AS CANADIAN AGENT",38,financial_442,FLEET CAPITAL CORP
FLEET CAPITAL CORPORATION AS AGENT,38,financial_442,FLEET CAPITAL CORP
"FLEET NATIONAL BANK F/K/A BANKBOSTON, N.A.",38,financial_442,FLEET CAPITAL CORP
"FLEET NATIONAL BANK, LONDON U.K. BRANCH TA/FLEETBOSTON FINANCIAL, AS UK AGENT",38,financial_442,FLEET CAPITAL CORP
"LEHMAN COMMERCIAL PAPER INC., AS ADMINISTRATIVE AGENT",38,financial_644,LEHMAN COMMERCIAL PAPER
"MERITOR HEAVY VEHICLE SYSTEMS, LLC",38,financial_4910,MERITOR HEAVY VEHICLE SYSTEMS LLC
SOLAR CAPITAL LTD.,38,financial_973,SOLAR CAPITAL
"THE CHASE MANHATTAN BANK (FORMERLY CHASE BANK OF TEXAS, N.A.)",38,financial_231,CHASE MANHATTAN BANK
"VICTORY PARK MANAGEMENT, LLC",38,financial_1082,VICTORY PARK MANAGEMENT LLC
AQUALON COMPANY,37,financial_1602,AQUALON CO
ATHENS HOLDINGS INC.,37,financial_1688,ATHENS HOLDINGS INC
"BANK OF AMERICA, NATIONAL ASSOCIATION, AS FIRST LIEN COLLATERAL AGENT",37,financial_43,BANK OF AMERICA NA
"BETSDEARBORN EUROPE, INC.",37,financial_2227,BETSDEARBORN EUROPE INC
"BETZDEARBORN CHINA, LTD.",37,financial_2228,BETZDEARBORN CHINA LTD
"BETZDEARBORN INTERNATIONAL, INC.",37,financial_2229,BETZDEARBORN INTERNATIONAL INC
"BETZDEARBORN, INC.",37,financial_2230,BETZDEARBORN INC
BL CHEMICALS INC.,37,financial_2290,BL CHEMICALS INC
BL TECHNOLOGIES INC,37,financial_2291,BL TECHNOLOGIES INC
BLI HOLDING CORPORATION,37,financial_2315,BLI HOLDING CORP
"CHEMICAL TECHNOLOGIES INDIA, LTD.",37,financial_2807,CHEMICAL TECHNOLOGIES INDIA LTD
"COVINGTON HOLDINGS, INC.",37,financial_3198,COVINGTON HOLDINGS INC
DRC LTD,37,financial_3542,DRC LTD
"EAST BAY REALTY SERVICES, INC.",37,financial_3580,EAST BAY REALTY SERVICES INC
"ESCALATE CAPITAL I, L.P.",37,financial_5587,ESCALATE CAPITAL I LP
FIBERVISION INCORPORATED,37,financial_3778,FIBERVISION INC
FIBERVISION LLC,37,financial_3779,FIBERVISION LLC
FIBERVISION PRODUCTS INC.,37,financial_3780,FIBERVISION PRODUCTS INC
"FIBERVISIONS, LP",37,financial_3781,FIBERVISIONS LP
HERCULES CHEMICAL CORPORATION,37,financial_4185,HERCULES CHEMICAL CORP
"HERCULES COUNTRY CLUB, INC.",37,financial_4186,HERCULES COUNTRY CLUB INC
HERCULES CREDIT INC,37,financial_4187,HERCULES CREDIT INC
"HERCULES EURO HOLDINGS, LLC",37,financial_4188,HERCULES EURO HOLDINGS LLC
HERCULES FINANCE COMPANY,37,financial_4189,HERCULES FINANCE CO
HERCULES FLAVOR INC,37,financial_4190,HERCULES FLAVOR INC
HERCULES INCORPORATED,37,financial_4191,HERCULES INC
HERCULES INTERNATIONAL LIMITED,37,financial_545,HERCULES INTERNATIONAL
HERCULES INTERNATIONAL LIMITED LLC,37,financial_545,HERCULES INTERNATIONAL
HERCULES INVESTMENTS LLC,37,financial_4192,HERCULES INVESTMENTS LLC
HERCULES SHARED SERVICES CORPORATION,37,financial_4193,HERCULES SHARED SERVICES CORP
HISPAN CORPORATION,37,financial_4218,HISPAN CORP
"JPMORGAN CHASE BANK, AS COLLATERAL AGENT (F/K/A THE CHASE MANHATTAN BANK)",37,financial_605,JP MORGAN CHASE BANK NA
"OXFORD FINANCE LLC, AS COLLATERAL AGENT AND AS LENDER",37,financial_807,OXFORD FINANCE LLC
"PEGASUS PARTNERS II, L.P.",37,financial_5404,PEGASUS PARTNERS II LP
REGENMACHER LTD.,37,financial_5090,REGENMACHER LTD
"UMB BANK, NATIONAL ASSOCIATION",37,financial_1063,UMB BANK NA
"WELLS FARGO BANK (INCLUDING AS SUCCESSOR-BY-MERGER TO WACHOVIA BANK), NATIONAL ASSOCIATION, AS COLLATERAL AGENT",37,financial_1103,WELLS FARGO BANK NA
"WELLS FARGO FOOTHILL, INC., FORMERLY KNOWN AS FOOTHILL CAPITAL CORPORATION",37,financial_1103,WELLS FARGO BANK NA
"WSP, INC",37,financial_3252,WSP INC
BANK OF AMERICA NATIONAL TRUST & SAVINGS ASSOCIATION,36,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A., AS SENIOR COLLATERAL AGENT",36,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A., SUCCESSOR BY ASSIGNMENT OF ASSETS TO FCC TRANSITION, LLC, SUCCESSOR BY MERGER TO FLEET CAPITAL CORPORATION, AS AGENT,",36,financial_43,BANK OF AMERICA NA
"BIOPHARMA CREDIT PLC, AS COLLATERAL AGENT",36,financial_146,BIOPHARMA CREDIT
"CITICORP NORTH AMERICA, INC., AS ADMINISTRATIVE AGENT AND AS COLLATERAL AGENT",36,financial_5518,CITICORP NORTH AMERICA
